QN_7,SD_SO
    3, 60.00
    3, 60.00
    3, 60.00
    3, 53.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3, 12.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 51.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3, 10.00
    3,  1.00
    3,  1.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3, 11.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 57.00
    3, 21.00
    3, 23.00
    3, 22.00
    3,  5.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  4.00
    3,  1.00
    3, 10.00
    3,  6.00
    3, 36.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3, 47.00
    3, 46.00
    3, 60.00
    3, 55.00
    3,  5.00
    3, 14.00
    3, 37.00
    3,  0.00
    3, 15.00
    3, 39.00
    3, 13.00
    3,  9.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  6.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 56.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  8.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 14.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  1.00
    3,  0.00
    3, 16.00
    3, 44.00
    3,  4.00
    3, 57.00
    3, 60.00
    3, 60.00
    3, 54.00
    3, 60.00
    3, 60.00
    3, 57.00
    3, 16.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  9.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 54.00
    3, 27.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3, 37.00
    3, 21.00
    3, 54.00
    3, 32.00
    3, 31.00
    3, 44.00
    3, 14.00
    3, 11.00
    3, 38.00
    3,  1.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3, 34.00
    3, 51.00
    3, 11.00
    3,  6.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3, 19.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3, 45.00
    3, 38.00
    3, 28.00
    3,  7.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  8.00
    3, 45.00
    3, 35.00
    3, 47.00
    3, 32.00
    3,  8.00
    3,  1.00
    3, 39.00
    3, 40.00
    3,  5.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  4.00
    3, 14.00
    3,  0.00
    3,  9.00
    3,  3.00
    3, 20.00
    3, 58.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 28.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3, 23.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 50.00
    3, 32.00
    3, 34.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  2.00
    3,  3.00
    3,  6.00
    3, 15.00
    3, 39.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3, 21.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 48.00
    3,  0.00
    3,  0.00
    3,  6.00
    3,  0.00
    3,  0.00
    3, 30.00
    3, 29.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  2.00
    3,  9.00
    3,  4.00
    3,  5.00
    3,  3.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3, 22.00
    3, 59.00
    3, 59.00
    3, 27.00
    3, 23.00
    3, 28.00
    3, 24.00
    3, 25.00
    3, 10.00
    3,  6.00
    3, 41.00
    3, 55.00
    3, 38.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3, 22.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 39.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3, 11.00
    3, 29.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 41.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3, 24.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 43.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3, 24.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 52.00
    3, 46.00
    3, 16.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3, 27.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 47.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3, 23.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 49.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3, 24.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 55.00
    3, 36.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  7.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 54.00
    3, 58.00
    3, 58.00
    3, 52.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  7.00
    3, 56.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 54.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3, 25.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 56.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3, 22.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 22.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  2.00
    3,  0.00
    3,  0.00
    3,  0.00
    3, 16.00
    3,  5.00
    3, 49.00
    3, 35.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3, 32.00
    3, 60.00
    3, 60.00
    3, 51.00
    3, 60.00
    3, 44.00
    3, 41.00
    3, 55.00
    3, 25.00
    3, 32.00
    3, 56.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3, 34.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 47.00
    3,  4.00
    3,  0.00
    3,  0.00
    3,  0.00
    3, 26.00
    3, 43.00
    3, 53.00
    3, 40.00
    3,  3.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3, 23.00
    3, 24.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 54.00
    3, 40.00
    3,  3.00
    3,  4.00
    3, 11.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  7.00
    3,  0.00
    3,  0.00
    3,  0.00
    3, 17.00
    3,  6.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3, 15.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 56.00
    3, 19.00
    3,  6.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  6.00
    3, 32.00
    3, 40.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 27.00
    3,  2.00
    3,  0.00
    3,  0.00
    3,  0.00
    3, 18.00
    3, 11.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  7.00
    3,  0.00
    3, 20.00
    3, 60.00
    3, 15.00
    3,  0.00
    3,  0.00
    3, 18.00
    3, 23.00
    3, 13.00
    3,  0.00
    3, 46.00
    3, 20.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3, 14.00
    3, 58.00
    3, 42.00
    3, 58.00
    3,  6.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  2.00
    3, 57.00
    3, 60.00
    3, 31.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3, 10.00
    3, 60.00
    3, 59.00
    3, 50.00
    3, 60.00
    3, 60.00
    3, 54.00
    3, 44.00
    3, 29.00
    3,  0.00
    3, 12.00
    3,  2.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  2.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  3.00
    3,  0.00
    3,  1.00
    3,  1.00
    3,  0.00
    3,  4.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3, 10.00
    3,  2.00
    3,  0.00
    3, 16.00
    3,  0.00
    3, 14.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3, 27.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3, 17.00
    3, 58.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 13.00
    3,  0.00
    3,  0.00
    3,  0.00
    3, 18.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 25.00
    3,  0.00
    3,  0.00
    3,  0.00
    3, 26.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 25.00
    3,  0.00
    3,  0.00
    3,  0.00
    3, 27.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 28.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3, 28.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 30.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3, 29.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 48.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 19.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  2.00
    3, 11.00
    3, 10.00
    3, 34.00
    3, 48.00
    3, 45.00
    3, 49.00
    3, 10.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  7.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3, 53.00
    3, 39.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3, 22.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 16.00
    3,  0.00
    3,  4.00
    3, 47.00
    3, 46.00
    3, 60.00
    3, 60.00
    3, 39.00
    3,  1.00
    3, 25.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3, 38.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 59.00
    3, 58.00
    3, 50.00
    3, 27.00
    3, 27.00
    3, 38.00
    3, 28.00
    3, 26.00
    3,  9.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  3.00
    3, 14.00
    3,  2.00
    3, 33.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3, 39.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 57.00
    3, 60.00
    3, 57.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 57.00
    3, 60.00
    3, 41.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3, 42.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 42.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3, 44.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 58.00
    3, 60.00
    3, 59.00
    3, 56.00
    3, 43.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3, 46.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 55.00
    3, 60.00
    3, 53.00
    3, 55.00
    3, 56.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 45.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3, 47.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 47.00
    3, 57.00
    3, 57.00
    3, 50.00
    3, 37.00
    3, 53.00
    3, 60.00
    3, 60.00
    3, 45.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    3, 39.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 60.00
    3, 47.00
    3,  0.00
    3,  0.00
    3,  0.00
    3,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1, 14.00
    1, 60.00
    1, 60.00
    1, 59.00
    1, 60.00
    1, 58.00
    1, 58.00
    1, 57.00
    1, 53.00
    1, 31.00
    1, 31.00
    1, 58.00
    1, 60.00
    1, 47.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1, 51.00
    1, 60.00
    1, 60.00
    1, 60.00
    1, 60.00
    1, 60.00
    1, 54.00
    1, 40.00
    1, 39.00
    1,  6.00
    1,  8.00
    1, 12.00
    1,  2.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1, 41.00
    1, 60.00
    1, 60.00
    1, 60.00
    1, 57.00
    1, 47.00
    1, 42.00
    1, 55.00
    1, 35.00
    1, 42.00
    1, 46.00
    1, 49.00
    1, 26.00
    1, 36.00
    1,  3.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1, 35.00
    1,  6.00
    1, 24.00
    1, 57.00
    1, 60.00
    1, 55.00
    1, 55.00
    1, 57.00
    1, 57.00
    1, 43.00
    1, 59.00
    1, 48.00
    1, 41.00
    1, 57.00
    1, 51.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1, 54.00
    1, 60.00
    1, 60.00
    1, 60.00
    1, 60.00
    1, 60.00
    1, 60.00
    1, 60.00
    1, 60.00
    1, 60.00
    1, 60.00
    1, 60.00
    1, 60.00
    1, 60.00
    1, 50.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1, 15.00
    1, 56.00
    1, 54.00
    1, 52.00
    1, 60.00
    1, 48.00
    1, 57.00
    1, 44.00
    1,  4.00
    1,  0.00
    1, 29.00
    1, 43.00
    1, 53.00
    1,  5.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1, 10.00
    1, 23.00
    1,  2.00
    1, 17.00
    1, 25.00
    1, 12.00
    1,  0.00
    1,  0.00
    1, 22.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1, 15.00
    1, 40.00
    1, 50.00
    1, 49.00
    1, 29.00
    1, 41.00
    1, 41.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  7.00
    1,  0.00
    1,  0.00
    1,  3.00
    1, 10.00
    1, 60.00
    1, 40.00
    1, 52.00
    1, 51.00
    1, 50.00
    1, 47.00
    1, 24.00
    1, 40.00
    1, 44.00
    1, 23.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1, 40.00
    1, 60.00
    1, 60.00
    1, 60.00
    1, 59.00
    1, 52.00
    1, 58.00
    1, 53.00
    1, 43.00
    1, 60.00
    1, 60.00
    1, 34.00
    1, 20.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1, 25.00
    1,  0.00
    1,  0.00
    1,  4.00
    1, 15.00
    1,  0.00
    1, 21.00
    1,  2.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  6.00
    1,  5.00
    1, 46.00
    1, 48.00
    1, 47.00
    1, 28.00
    1, 45.00
    1, 47.00
    1, 40.00
    1, 34.00
    1, 15.00
    1, 29.00
    1, 36.00
    1, 18.00
    1,  7.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1, 15.00
    1, 11.00
    1, 31.00
    1, 18.00
    1, 48.00
    1, 12.00
    1,  3.00
    1,  2.00
    1, 27.00
    1, 18.00
    1,  5.00
    1, 10.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  7.00
    1, 19.00
    1, 28.00
    1,  7.00
    1,  9.00
    1,  5.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  5.00
    1, 14.00
    1, 28.00
    1, 33.00
    1, 49.00
    1, 23.00
    1,  5.00
    1,  4.00
    1,  0.00
    1, 26.00
    1,  3.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  3.00
    1, 52.00
    1, 60.00
    1, 56.00
    1, 49.00
    1, 60.00
    1, 60.00
    1, 60.00
    1, 60.00
    1, 60.00
    1, 60.00
    1, 60.00
    1, 60.00
    1, 60.00
    1,  5.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1, 51.00
    1, 60.00
    1, 60.00
    1, 60.00
    1, 60.00
    1, 60.00
    1, 60.00
    1, 60.00
    1, 60.00
    1, 60.00
    1, 58.00
    1, 56.00
    1,  7.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1, 41.00
    1, 48.00
    1, 60.00
    1, 60.00
    1, 41.00
    1, 26.00
    1, 26.00
    1, 35.00
    1, 21.00
    1, 39.00
    1,  9.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  1.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  0.00
    1,  9.00
    1, 32.00
    1,  5.00
    1,  1.00
    1,  0.00
    1,  0.00
    1,  8.00
    1,  0.00
    1,  0.00
