STATIONS_ID;MESS_DATUM;QN_9;TT_TU;RF_TU;EOR
       4280;2023072900;    3;  17.0;  94.0;eor
       4280;2023072901;    3;  16.8;  93.0;eor
       4280;2023072902;    3;  16.3;  95.0;eor
       4280;2023072903;    3;  15.6;  96.0;eor
       4280;2023072904;    3;  15.9;  94.0;eor
       4280;2023072905;    3;  17.2;  89.0;eor
       4280;2023072906;    3;  18.0;  88.0;eor
       4280;2023072907;    3;  17.6;  92.0;eor
       4280;2023072908;    3;  18.4;  89.0;eor
       4280;2023072909;    3;  18.9;  83.0;eor
       4280;2023072910;    3;  18.3;  90.0;eor
       4280;2023072911;    3;  20.4;  81.0;eor
       4280;2023072912;    3;  21.5;  75.0;eor
       4280;2023072913;    3;  22.0;  72.0;eor
       4280;2023072914;    3;  23.0;  63.0;eor
       4280;2023072915;    3;  24.0;  54.0;eor
       4280;2023072916;    3;  24.0;  54.0;eor
       4280;2023072917;    3;  24.7;  51.0;eor
       4280;2023072918;    3;  24.1;  52.0;eor
       4280;2023072919;    3;  21.8;  59.0;eor
       4280;2023072920;    3;  19.2;  72.0;eor
       4280;2023072921;    3;  17.5;  81.0;eor
       4280;2023072922;    3;  17.3;  88.0;eor
       4280;2023072923;    3;  17.0;  91.0;eor
       4280;2023073000;    3;  16.9;  93.0;eor
       4280;2023073001;    3;  17.4;  92.0;eor
       4280;2023073002;    3;  17.3;  95.0;eor
       4280;2023073003;    3;  16.7;  95.0;eor
       4280;2023073004;    3;  16.2;  93.0;eor
       4280;2023073005;    3;  16.2;  93.0;eor
       4280;2023073006;    3;  16.8;  91.0;eor
       4280;2023073007;    3;  18.2;  85.0;eor
       4280;2023073008;    3;  18.7;  82.0;eor
       4280;2023073009;    3;  19.2;  84.0;eor
       4280;2023073010;    3;  20.1;  74.0;eor
       4280;2023073011;    3;  17.9;  87.0;eor
       4280;2023073012;    3;  21.1;  75.0;eor
       4280;2023073013;    3;  20.9;  61.0;eor
       4280;2023073014;    3;  22.4;  50.0;eor
       4280;2023073015;    3;  21.8;  48.0;eor
       4280;2023073016;    3;  22.4;  45.0;eor
       4280;2023073017;    3;  21.4;  47.0;eor
       4280;2023073018;    3;  19.8;  52.0;eor
       4280;2023073019;    3;  18.5;  57.0;eor
       4280;2023073020;    3;  17.3;  60.0;eor
       4280;2023073021;    3;  16.6;  63.0;eor
       4280;2023073022;    3;  15.4;  68.0;eor
       4280;2023073023;    3;  15.0;  70.0;eor
       4280;2023073100;    3;  14.6;  72.0;eor
       4280;2023073101;    3;  14.2;  72.0;eor
       4280;2023073102;    3;  14.1;  73.0;eor
       4280;2023073103;    3;  14.2;  73.0;eor
       4280;2023073104;    3;  14.0;  73.0;eor
       4280;2023073105;    3;  14.4;  72.0;eor
       4280;2023073106;    3;  15.6;  69.0;eor
       4280;2023073107;    3;  18.0;  61.0;eor
       4280;2023073108;    3;  18.9;  58.0;eor
       4280;2023073109;    3;  19.2;  57.0;eor
       4280;2023073110;    3;  20.9;  52.0;eor
       4280;2023073111;    3;  21.3;  50.0;eor
       4280;2023073112;    3;  21.9;  49.0;eor
       4280;2023073113;    3;  22.8;  47.0;eor
       4280;2023073114;    3;  22.6;  46.0;eor
       4280;2023073115;    3;  21.8;  49.0;eor
       4280;2023073116;    3;  22.0;  50.0;eor
       4280;2023073117;    3;  21.9;  48.0;eor
       4280;2023073118;    3;  21.7;  49.0;eor
       4280;2023073119;    3;  21.0;  54.0;eor
       4280;2023073120;    3;  20.2;  58.0;eor
       4280;2023073121;    3;  17.7;  79.0;eor
       4280;2023073122;    3;  16.5;  88.0;eor
       4280;2023073123;    3;  16.0;  92.0;eor
       4280;2023080100;    3;  15.8;  92.0;eor
       4280;2023080101;    3;  16.9;  81.0;eor
       4280;2023080102;    3;  16.7;  83.0;eor
       4280;2023080103;    3;  16.3;  86.0;eor
       4280;2023080104;    3;  16.0;  89.0;eor
       4280;2023080105;    3;  15.9;  91.0;eor
       4280;2023080106;    3;  16.3;  89.0;eor
       4280;2023080107;    3;  16.7;  90.0;eor
       4280;2023080108;    3;  16.4;  93.0;eor
       4280;2023080109;    3;  16.2;  91.0;eor
       4280;2023080110;    3;  16.1;  91.0;eor
       4280;2023080111;    3;  16.6;  90.0;eor
       4280;2023080112;    3;  17.6;  84.0;eor
       4280;2023080113;    3;  19.5;  71.0;eor
       4280;2023080114;    3;  16.6;  85.0;eor
       4280;2023080115;    3;  17.9;  78.0;eor
       4280;2023080116;    3;  19.7;  67.0;eor
       4280;2023080117;    3;  20.5;  55.0;eor
       4280;2023080118;    3;  19.9;  55.0;eor
       4280;2023080119;    3;  17.7;  67.0;eor
       4280;2023080120;    3;  15.9;  77.0;eor
       4280;2023080121;    3;  15.9;  78.0;eor
       4280;2023080122;    3;  15.3;  78.0;eor
       4280;2023080123;    3;  15.4;  77.0;eor
       4280;2023080200;    3;  14.7;  81.0;eor
       4280;2023080201;    3;  13.9;  83.0;eor
       4280;2023080202;    3;  13.0;  85.0;eor
       4280;2023080203;    3;  12.4;  86.0;eor
       4280;2023080204;    3;  12.6;  87.0;eor
       4280;2023080205;    3;  13.3;  86.0;eor
       4280;2023080206;    3;  15.4;  76.0;eor
       4280;2023080207;    3;  15.7;  74.0;eor
       4280;2023080208;    3;  15.0;  83.0;eor
       4280;2023080209;    3;  15.7;  84.0;eor
       4280;2023080210;    3;  16.5;  82.0;eor
       4280;2023080211;    3;  16.0;  90.0;eor
       4280;2023080212;    3;  16.5;  89.0;eor
       4280;2023080213;    3;  16.7;  89.0;eor
       4280;2023080214;    3;  17.3;  90.0;eor
       4280;2023080215;    3;  18.4;  89.0;eor
       4280;2023080216;    3;  18.7;  91.0;eor
       4280;2023080217;    3;  19.4;  94.0;eor
       4280;2023080218;    3;  19.8;  90.0;eor
       4280;2023080219;    3;  19.6;  89.0;eor
       4280;2023080220;    3;  18.1;  85.0;eor
       4280;2023080221;    3;  17.4;  92.0;eor
       4280;2023080222;    3;  16.8;  89.0;eor
       4280;2023080223;    3;  16.0;  90.0;eor
       4280;2023080300;    3;  16.2;  86.0;eor
       4280;2023080301;    3;  16.2;  83.0;eor
       4280;2023080302;    3;  16.0;  80.0;eor
       4280;2023080303;    3;  15.2;  82.0;eor
       4280;2023080304;    3;  15.7;  75.0;eor
       4280;2023080305;    3;  16.7;  67.0;eor
       4280;2023080306;    3;  18.0;  63.0;eor
       4280;2023080307;    3;  18.6;  59.0;eor
       4280;2023080308;    3;  18.8;  58.0;eor
       4280;2023080309;    3;  19.4;  51.0;eor
       4280;2023080310;    3;  21.1;  50.0;eor
       4280;2023080311;    3;  21.9;  48.0;eor
       4280;2023080312;    3;  22.4;  46.0;eor
       4280;2023080313;    3;  22.4;  47.0;eor
       4280;2023080314;    3;  22.5;  47.0;eor
       4280;2023080315;    3;  22.4;  46.0;eor
       4280;2023080316;    3;  22.3;  48.0;eor
       4280;2023080317;    3;  22.1;  49.0;eor
       4280;2023080318;    3;  21.1;  51.0;eor
       4280;2023080319;    3;  18.9;  57.0;eor
       4280;2023080320;    3;  17.4;  65.0;eor
       4280;2023080321;    3;  15.0;  76.0;eor
       4280;2023080322;    3;  16.3;  70.0;eor
       4280;2023080323;    3;  16.1;  71.0;eor
       4280;2023080400;    3;  15.3;  75.0;eor
       4280;2023080401;    3;  15.2;  76.0;eor
       4280;2023080402;    3;  12.7;  86.0;eor
       4280;2023080403;    3;  12.8;  88.0;eor
       4280;2023080404;    3;  12.5;  90.0;eor
       4280;2023080405;    3;  12.4;  92.0;eor
       4280;2023080406;    3;  14.0;  85.0;eor
       4280;2023080407;    3;  15.2;  78.0;eor
       4280;2023080408;    3;  18.9;  63.0;eor
       4280;2023080409;    3;  19.4;  57.0;eor
       4280;2023080410;    3;  20.4;  55.0;eor
       4280;2023080411;    3;  19.8;  57.0;eor
       4280;2023080412;    3;  20.7;  56.0;eor
       4280;2023080413;    3;  20.3;  54.0;eor
       4280;2023080414;    3;  20.1;  62.0;eor
       4280;2023080415;    3;  20.1;  59.0;eor
       4280;2023080416;    3;  18.5;  77.0;eor
       4280;2023080417;    3;  17.8;  84.0;eor
       4280;2023080418;    3;  16.5;  94.0;eor
       4280;2023080419;    3;  16.1;  94.0;eor
       4280;2023080420;    3;  15.1;  90.0;eor
       4280;2023080421;    3;  14.5;  94.0;eor
       4280;2023080422;    3;  14.3;  94.0;eor
       4280;2023080423;    3;  13.9;  95.0;eor
       4280;2023080500;    3;  13.9;  94.0;eor
       4280;2023080501;    3;  14.1;  94.0;eor
       4280;2023080502;    3;  14.2;  94.0;eor
       4280;2023080503;    3;  14.0;  95.0;eor
       4280;2023080504;    3;  14.1;  94.0;eor
       4280;2023080505;    3;  14.1;  94.0;eor
       4280;2023080506;    3;  14.5;  93.0;eor
       4280;2023080507;    3;  15.0;  90.0;eor
       4280;2023080508;    3;  15.5;  83.0;eor
       4280;2023080509;    3;  16.9;  79.0;eor
       4280;2023080510;    3;  18.0;  73.0;eor
       4280;2023080511;    3;  19.1;  70.0;eor
       4280;2023080512;    3;  19.2;  66.0;eor
       4280;2023080513;    3;  20.2;  61.0;eor
       4280;2023080514;    3;  20.1;  61.0;eor
       4280;2023080515;    3;  20.2;  57.0;eor
       4280;2023080516;    3;  20.3;  56.0;eor
       4280;2023080517;    3;  20.0;  59.0;eor
       4280;2023080518;    3;  19.3;  65.0;eor
       4280;2023080519;    3;  17.6;  78.0;eor
       4280;2023080520;    3;  17.1;  78.0;eor
       4280;2023080521;    3;  16.5;  83.0;eor
       4280;2023080522;    3;  16.4;  82.0;eor
       4280;2023080523;    3;  14.3;  90.0;eor
       4280;2023080600;    3;  13.6;  96.0;eor
       4280;2023080601;    3;  13.7;  95.0;eor
       4280;2023080602;    3;  13.6;  95.0;eor
       4280;2023080603;    3;  13.3;  95.0;eor
       4280;2023080604;    3;  12.7;  94.0;eor
       4280;2023080605;    3;  12.0;  96.0;eor
       4280;2023080606;    3;  14.0;  91.0;eor
       4280;2023080607;    3;  14.6;  89.0;eor
       4280;2023080608;    3;  15.7;  83.0;eor
       4280;2023080609;    3;  14.3;  88.0;eor
       4280;2023080610;    3;  13.8;  92.0;eor
       4280;2023080611;    3;  15.7;  88.0;eor
       4280;2023080612;    3;  16.6;  73.0;eor
       4280;2023080613;    3;  15.6;  82.0;eor
       4280;2023080614;    3;  15.1;  77.0;eor
       4280;2023080615;    3;  13.5;  87.0;eor
       4280;2023080616;    3;  14.1;  82.0;eor
       4280;2023080617;    3;  13.8;  84.0;eor
       4280;2023080618;    3;  13.5;  82.0;eor
       4280;2023080619;    3;  13.2;  82.0;eor
       4280;2023080620;    3;  12.3;  91.0;eor
       4280;2023080621;    3;  12.0;  93.0;eor
       4280;2023080622;    3;  11.7;  91.0;eor
       4280;2023080623;    3;  11.5;  92.0;eor
       4280;2023080700;    3;  11.3;  92.0;eor
       4280;2023080701;    3;  11.0;  93.0;eor
       4280;2023080702;    3;  10.9;  92.0;eor
       4280;2023080703;    3;  10.7;  93.0;eor
       4280;2023080704;    3;  10.6;  92.0;eor
       4280;2023080705;    3;  10.3;  94.0;eor
       4280;2023080706;    3;  10.3;  92.0;eor
       4280;2023080707;    3;  10.4;  91.0;eor
       4280;2023080708;    3;  10.6;  91.0;eor
       4280;2023080709;    3;  11.1;  88.0;eor
       4280;2023080710;    3;  11.0;  91.0;eor
       4280;2023080711;    3;  12.3;  86.0;eor
       4280;2023080712;    3;  12.5;  82.0;eor
       4280;2023080713;    3;  12.8;  83.0;eor
       4280;2023080714;    3;  12.0;  88.0;eor
       4280;2023080715;    3;  13.0;  78.0;eor
       4280;2023080716;    3;  13.2;  74.0;eor
       4280;2023080717;    3;  14.0;  72.0;eor
       4280;2023080718;    3;  14.6;  69.0;eor
       4280;2023080719;    3;  13.2;  77.0;eor
       4280;2023080720;    3;  12.1;  82.0;eor
       4280;2023080721;    3;  11.6;  83.0;eor
       4280;2023080722;    3;  11.2;  83.0;eor
       4280;2023080723;    3;  11.0;  82.0;eor
       4280;2023080800;    3;  11.0;  82.0;eor
       4280;2023080801;    3;  11.4;  80.0;eor
       4280;2023080802;    3;  12.0;  77.0;eor
       4280;2023080803;    3;  11.6;  81.0;eor
       4280;2023080804;    3;  11.3;  81.0;eor
       4280;2023080805;    3;  10.3;  85.0;eor
       4280;2023080806;    3;  12.5;  76.0;eor
       4280;2023080807;    3;  14.7;  71.0;eor
       4280;2023080808;    3;  16.5;  64.0;eor
       4280;2023080809;    3;  17.8;  59.0;eor
       4280;2023080810;    3;  18.3;  52.0;eor
       4280;2023080811;    3;  19.1;  49.0;eor
       4280;2023080812;    3;  20.2;  44.0;eor
       4280;2023080813;    3;  20.2;  39.0;eor
       4280;2023080814;    3;  20.0;  39.0;eor
       4280;2023080815;    3;  19.8;  39.0;eor
       4280;2023080816;    3;  19.6;  45.0;eor
       4280;2023080817;    3;  19.7;  44.0;eor
       4280;2023080818;    3;  18.7;  48.0;eor
       4280;2023080819;    3;  17.7;  53.0;eor
       4280;2023080820;    3;  17.4;  54.0;eor
       4280;2023080821;    3;  17.0;  57.0;eor
       4280;2023080822;    3;  16.3;  61.0;eor
       4280;2023080823;    3;  15.7;  65.0;eor
       4280;2023080900;    3;  15.4;  71.0;eor
       4280;2023080901;    3;  13.1;  92.0;eor
       4280;2023080902;    3;  12.9;  93.0;eor
       4280;2023080903;    3;  13.2;  91.0;eor
       4280;2023080904;    3;  13.2;  93.0;eor
       4280;2023080905;    3;  13.3;  93.0;eor
       4280;2023080906;    3;  13.5;  93.0;eor
       4280;2023080907;    3;  13.6;  94.0;eor
       4280;2023080908;    3;  14.0;  94.0;eor
       4280;2023080909;    3;  15.7;  88.0;eor
       4280;2023080910;    3;  16.7;  82.0;eor
       4280;2023080911;    3;  18.8;  79.0;eor
       4280;2023080912;    3;  16.6;  82.0;eor
       4280;2023080913;    3;  15.1;  96.0;eor
       4280;2023080914;    3;  15.7;  90.0;eor
       4280;2023080915;    3;  16.5;  88.0;eor
       4280;2023080916;    3;  16.6;  85.0;eor
       4280;2023080917;    3;  16.4;  87.0;eor
       4280;2023080918;    3;  16.2;  86.0;eor
       4280;2023080919;    3;  15.3;  89.0;eor
       4280;2023080920;    3;  14.6;  94.0;eor
       4280;2023080921;    3;  13.2;  97.0;eor
       4280;2023080922;    3;  11.7;  96.0;eor
       4280;2023080923;    3;  10.3;  96.0;eor
       4280;2023081000;    3;  10.3;  98.0;eor
       4280;2023081001;    3;   9.0;  96.0;eor
       4280;2023081002;    3;   8.1;  98.0;eor
       4280;2023081003;    3;   7.9;  96.0;eor
       4280;2023081004;    3;   7.5;  97.0;eor
       4280;2023081005;    3;   8.5;  95.0;eor
       4280;2023081006;    3;  10.9;  88.0;eor
       4280;2023081007;    3;  13.4;  81.0;eor
       4280;2023081008;    3;  16.6;  68.0;eor
       4280;2023081009;    3;  18.0;  57.0;eor
       4280;2023081010;    3;  19.1;  42.0;eor
       4280;2023081011;    3;  20.7;  41.0;eor
       4280;2023081012;    3;  21.4;  40.0;eor
       4280;2023081013;    3;  21.4;  39.0;eor
       4280;2023081014;    3;  22.6;  40.0;eor
       4280;2023081015;    3;  22.7;  39.0;eor
       4280;2023081016;    3;  23.0;  38.0;eor
       4280;2023081017;    3;  23.3;  37.0;eor
       4280;2023081018;    3;  21.0;  50.0;eor
       4280;2023081019;    3;  17.4;  67.0;eor
       4280;2023081020;    3;  15.6;  68.0;eor
       4280;2023081021;    3;  13.8;  80.0;eor
       4280;2023081022;    3;  13.3;  82.0;eor
       4280;2023081023;    3;  12.1;  89.0;eor
       4280;2023081100;    3;  11.5;  90.0;eor
       4280;2023081101;    3;  10.5;  91.0;eor
       4280;2023081102;    3;  10.6;  93.0;eor
       4280;2023081103;    3;   9.8;  93.0;eor
       4280;2023081104;    3;   9.5;  94.0;eor
       4280;2023081105;    3;  10.4;  87.0;eor
       4280;2023081106;    3;  15.0;  73.0;eor
       4280;2023081107;    3;  17.7;  63.0;eor
       4280;2023081108;    3;  20.3;  57.0;eor
       4280;2023081109;    3;  22.6;  51.0;eor
       4280;2023081110;    3;  23.7;  48.0;eor
       4280;2023081111;    3;  25.2;  45.0;eor
       4280;2023081112;    3;  26.1;  42.0;eor
       4280;2023081113;    3;  27.1;  39.0;eor
       4280;2023081114;    3;  27.7;  41.0;eor
       4280;2023081115;    3;  28.7;  41.0;eor
       4280;2023081116;    3;  28.0;  38.0;eor
       4280;2023081117;    3;  27.7;  40.0;eor
       4280;2023081118;    3;  25.2;  59.0;eor
       4280;2023081119;    3;  22.8;  65.0;eor
       4280;2023081120;    3;  21.3;  70.0;eor
       4280;2023081121;    3;  19.7;  76.0;eor
       4280;2023081122;    3;  18.6;  79.0;eor
       4280;2023081123;    3;  17.0;  85.0;eor
       4280;2023081200;    3;  16.7;  84.0;eor
       4280;2023081201;    3;  16.1;  83.0;eor
       4280;2023081202;    3;  16.0;  87.0;eor
       4280;2023081203;    3;  15.5;  87.0;eor
       4280;2023081204;    3;  14.8;  89.0;eor
       4280;2023081205;    3;  15.8;  84.0;eor
       4280;2023081206;    3;  19.1;  72.0;eor
       4280;2023081207;    3;  20.8;  67.0;eor
       4280;2023081208;    3;  21.7;  65.0;eor
       4280;2023081209;    3;  22.6;  64.0;eor
       4280;2023081210;    3;  24.2;  60.0;eor
       4280;2023081211;    3;  27.4;  50.0;eor
       4280;2023081212;    3;  29.8;  44.0;eor
       4280;2023081213;    3;  30.0;  43.0;eor
       4280;2023081214;    3;  28.6;  49.0;eor
       4280;2023081215;    3;  19.2;  86.0;eor
       4280;2023081216;    3;  18.8;  98.0;eor
       4280;2023081217;    3;  21.1;  84.0;eor
       4280;2023081218;    3;  19.9;  94.0;eor
       4280;2023081219;    3;  19.6;  97.0;eor
       4280;2023081220;    3;  19.0;  97.0;eor
       4280;2023081221;    3;  18.7;  97.0;eor
       4280;2023081222;    3;  18.7;  96.0;eor
       4280;2023081223;    3;  18.9;  96.0;eor
       4280;2023081300;    3;  18.2;  97.0;eor
       4280;2023081301;    3;  17.2;  98.0;eor
       4280;2023081302;    3;  16.6;  98.0;eor
       4280;2023081303;    3;  15.8;  97.0;eor
       4280;2023081304;    3;  16.2;  97.0;eor
       4280;2023081305;    3;  16.5;  97.0;eor
       4280;2023081306;    3;  17.8;  95.0;eor
       4280;2023081307;    3;  20.1;  86.0;eor
       4280;2023081308;    3;  20.5;  89.0;eor
       4280;2023081309;    3;  20.7;  86.0;eor
       4280;2023081310;    3;  20.8;  91.0;eor
       4280;2023081311;    3;  21.0;  90.0;eor
       4280;2023081312;    3;  23.1;  78.0;eor
       4280;2023081313;    3;  24.6;  70.0;eor
       4280;2023081314;    3;  24.9;  68.0;eor
       4280;2023081315;    3;  24.3;  74.0;eor
       4280;2023081316;    3;  25.0;  67.0;eor
       4280;2023081317;    3;  25.4;  65.0;eor
       4280;2023081318;    3;  24.5;  75.0;eor
       4280;2023081319;    3;  22.2;  84.0;eor
       4280;2023081320;    3;  21.0;  93.0;eor
       4280;2023081321;    3;  19.5;  95.0;eor
       4280;2023081322;    3;  18.9;  96.0;eor
       4280;2023081323;    3;  18.4;  96.0;eor
       4280;2023081400;    3;  18.5;  96.0;eor
       4280;2023081401;    3;  18.9;  96.0;eor
       4280;2023081402;    3;  18.7;  96.0;eor
       4280;2023081403;    3;  18.4;  97.0;eor
       4280;2023081404;    3;  18.2;  97.0;eor
       4280;2023081405;    3;  18.3;  94.0;eor
       4280;2023081406;    3;  18.7;  92.0;eor
       4280;2023081407;    3;  19.1;  93.0;eor
       4280;2023081408;    3;  22.5;  81.0;eor
       4280;2023081409;    3;  24.8;  72.0;eor
       4280;2023081410;    3;  25.9;  65.0;eor
       4280;2023081411;    3;  27.5;  54.0;eor
       4280;2023081412;    3;  28.9;  51.0;eor
       4280;2023081413;    3;  29.5;  47.0;eor
       4280;2023081414;    3;  30.9;  45.0;eor
       4280;2023081415;    3;  30.1;  44.0;eor
       4280;2023081416;    3;  29.8;  50.0;eor
       4280;2023081417;    3;  27.5;  73.0;eor
       4280;2023081418;    3;  28.4;  58.0;eor
       4280;2023081419;    3;  23.5;  77.0;eor
       4280;2023081420;    3;  23.0;  81.0;eor
       4280;2023081421;    3;  21.9;  84.0;eor
       4280;2023081422;    3;  20.7;  90.0;eor
       4280;2023081423;    3;  20.3;  92.0;eor
       4280;2023081500;    3;  19.7;  93.0;eor
       4280;2023081501;    3;  19.5;  94.0;eor
       4280;2023081502;    3;  18.5;  95.0;eor
       4280;2023081503;    3;  18.2;  94.0;eor
       4280;2023081504;    3;  17.8;  94.0;eor
       4280;2023081505;    3;  19.0;  90.0;eor
       4280;2023081506;    3;  20.6;  84.0;eor
       4280;2023081507;    3;  23.5;  73.0;eor
       4280;2023081508;    3;  26.6;  65.0;eor
       4280;2023081509;    3;  27.8;  64.0;eor
       4280;2023081510;    3;  28.3;  62.0;eor
       4280;2023081511;    3;  29.8;  52.0;eor
       4280;2023081512;    3;  31.0;  45.0;eor
       4280;2023081513;    3;  29.8;  49.0;eor
       4280;2023081514;    3;  29.2;  52.0;eor
       4280;2023081515;    3;  28.2;  53.0;eor
       4280;2023081516;    3;  27.1;  52.0;eor
       4280;2023081517;    3;  26.8;  57.0;eor
       4280;2023081518;    3;  26.4;  61.0;eor
       4280;2023081519;    3;  24.6;  73.0;eor
       4280;2023081520;    3;  23.2;  76.0;eor
       4280;2023081521;    3;  22.6;  78.0;eor
       4280;2023081522;    3;  21.8;  82.0;eor
       4280;2023081523;    3;  21.0;  86.0;eor
       4280;2023081600;    3;  20.4;  87.0;eor
       4280;2023081601;    3;  19.0;  91.0;eor
       4280;2023081602;    3;  18.8;  95.0;eor
       4280;2023081603;    3;  18.0;  96.0;eor
       4280;2023081604;    3;  17.8;  96.0;eor
       4280;2023081605;    3;  17.5;  92.0;eor
       4280;2023081606;    3;  19.6;  86.0;eor
       4280;2023081607;    3;  22.3;  77.0;eor
       4280;2023081608;    3;  23.7;  71.0;eor
       4280;2023081609;    3;  25.7;  58.0;eor
       4280;2023081610;    3;  26.7;  55.0;eor
       4280;2023081611;    3;  27.5;  56.0;eor
       4280;2023081612;    3;  28.2;  57.0;eor
       4280;2023081613;    3;  24.6;  73.0;eor
       4280;2023081614;    3;  23.4;  60.0;eor
       4280;2023081615;    3;  20.7;  84.0;eor
       4280;2023081616;    3;  25.1;  71.0;eor
       4280;2023081617;    3;  25.6;  67.0;eor
       4280;2023081618;    3;  22.9;  84.0;eor
       4280;2023081619;    3;  22.1;  89.0;eor
       4280;2023081620;    3;  20.3;  93.0;eor
       4280;2023081621;    3;  20.7;  90.0;eor
       4280;2023081622;    3;  20.6;  89.0;eor
       4280;2023081623;    3;  20.7;  85.0;eor
       4280;2023081700;    3;  19.6;  89.0;eor
       4280;2023081701;    3;  18.7;  92.0;eor
       4280;2023081702;    3;  18.0;  94.0;eor
       4280;2023081703;    3;  19.1;  92.0;eor
       4280;2023081704;    3;  18.2;  95.0;eor
       4280;2023081705;    3;  18.5;  94.0;eor
       4280;2023081706;    3;  21.1;  80.0;eor
       4280;2023081707;    3;  22.5;  75.0;eor
       4280;2023081708;    3;  24.1;  67.0;eor
       4280;2023081709;    3;  26.2;  60.0;eor
       4280;2023081710;    3;  27.0;  57.0;eor
       4280;2023081711;    3;  28.4;  49.0;eor
       4280;2023081712;    3;  29.1;  47.0;eor
       4280;2023081713;    3;  29.1;  47.0;eor
       4280;2023081714;    3;  29.2;  50.0;eor
       4280;2023081715;    3;  29.5;  46.0;eor
       4280;2023081716;    3;  23.6;  79.0;eor
       4280;2023081717;    3;  18.1;  90.0;eor
       4280;2023081718;    3;  18.3;  95.0;eor
       4280;2023081719;    3;  18.2;  94.0;eor
       4280;2023081720;    3;  18.2;  93.0;eor
       4280;2023081721;    3;  18.0;  93.0;eor
       4280;2023081722;    3;  17.7;  94.0;eor
       4280;2023081723;    3;  17.3;  94.0;eor
       4280;2023081800;    3;  17.0;  94.0;eor
       4280;2023081801;    3;  16.7;  96.0;eor
       4280;2023081802;    3;  16.6;  96.0;eor
       4280;2023081803;    3;  15.4;  97.0;eor
       4280;2023081804;    3;  15.0;  97.0;eor
       4280;2023081805;    3;  16.2;  95.0;eor
       4280;2023081806;    3;  17.1;  92.0;eor
       4280;2023081807;    3;  19.4;  84.0;eor
       4280;2023081808;    3;  20.7;  78.0;eor
       4280;2023081809;    3;  23.3;  67.0;eor
       4280;2023081810;    3;  24.4;  55.0;eor
       4280;2023081811;    3;  25.8;  51.0;eor
       4280;2023081812;    3;  26.7;  51.0;eor
       4280;2023081813;    3;  27.5;  53.0;eor
       4280;2023081814;    3;  28.4;  49.0;eor
       4280;2023081815;    3;  29.6;  42.0;eor
       4280;2023081816;    3;  29.2;  42.0;eor
       4280;2023081817;    3;  28.5;  43.0;eor
       4280;2023081818;    3;  25.1;  66.0;eor
       4280;2023081819;    3;  22.2;  75.0;eor
       4280;2023081820;    3;  20.6;  80.0;eor
       4280;2023081821;    3;  19.6;  85.0;eor
       4280;2023081822;    3;  19.8;  82.0;eor
       4280;2023081823;    3;  18.6;  87.0;eor
       4280;2023081900;    3;  17.1;  90.0;eor
       4280;2023081901;    3;  16.7;  90.0;eor
       4280;2023081902;    3;  16.7;  92.0;eor
       4280;2023081903;    3;  17.2;  92.0;eor
       4280;2023081904;    3;  16.0;  95.0;eor
       4280;2023081905;    3;  16.7;  91.0;eor
       4280;2023081906;    3;  20.2;  78.0;eor
       4280;2023081907;    3;  22.8;  70.0;eor
       4280;2023081908;    3;  25.0;  62.0;eor
       4280;2023081909;    3;  26.7;  56.0;eor
       4280;2023081910;    3;  28.4;  51.0;eor
       4280;2023081911;    3;  29.4;  46.0;eor
       4280;2023081912;    3;  30.4;  40.0;eor
       4280;2023081913;    3;  31.0;  35.0;eor
       4280;2023081914;    3;  31.6;  35.0;eor
       4280;2023081915;    3;  31.7;  34.0;eor
       4280;2023081916;    3;  31.9;  33.0;eor
       4280;2023081917;    3;  31.2;  35.0;eor
       4280;2023081918;    3;  26.4;  61.0;eor
       4280;2023081919;    3;  25.4;  62.0;eor
       4280;2023081920;    3;  24.7;  66.0;eor
       4280;2023081921;    3;  24.3;  71.0;eor
       4280;2023081922;    3;  22.2;  80.0;eor
       4280;2023081923;    3;  22.3;  78.0;eor
       4280;2023082000;    3;  22.0;  78.0;eor
       4280;2023082001;    3;  21.0;  84.0;eor
       4280;2023082002;    3;  20.0;  87.0;eor
       4280;2023082003;    3;  19.2;  91.0;eor
       4280;2023082004;    3;  18.4;  91.0;eor
       4280;2023082005;    3;  18.7;  92.0;eor
       4280;2023082006;    3;  21.6;  79.0;eor
       4280;2023082007;    3;  24.7;  66.0;eor
       4280;2023082008;    3;  26.2;  59.0;eor
       4280;2023082009;    3;  28.9;  50.0;eor
       4280;2023082010;    3;  29.8;  49.0;eor
       4280;2023082011;    3;  31.0;  46.0;eor
       4280;2023082012;    3;  31.7;  37.0;eor
       4280;2023082013;    3;  32.1;  36.0;eor
       4280;2023082014;    3;  32.8;  36.0;eor
       4280;2023082015;    3;  32.8;  40.0;eor
       4280;2023082016;    3;  32.2;  40.0;eor
       4280;2023082017;    3;  32.0;  41.0;eor
       4280;2023082018;    3;  28.1;  62.0;eor
       4280;2023082019;    3;  26.4;  63.0;eor
       4280;2023082020;    3;  24.6;  71.0;eor
       4280;2023082021;    3;  23.5;  77.0;eor
       4280;2023082022;    3;  22.5;  80.0;eor
       4280;2023082023;    3;  23.0;  79.0;eor
       4280;2023082100;    3;  21.5;  85.0;eor
       4280;2023082101;    3;  21.0;  87.0;eor
       4280;2023082102;    3;  21.7;  87.0;eor
       4280;2023082103;    3;  21.2;  87.0;eor
       4280;2023082104;    3;  19.9;  92.0;eor
       4280;2023082105;    3;  20.0;  93.0;eor
