STATIONS_ID;MESS_DATUM;QN_7;SD_SO;EOR
       4928;2024012403;   10;  0.00;eor
       4928;2024012404;   10;  0.00;eor
       4928;2024012405;   10;  0.00;eor
       4928;2024012406;   10;  0.00;eor
       4928;2024012407;   10;  0.00;eor
       4928;2024012408;   10;  0.00;eor
       4928;2024012409;   10;  0.00;eor
       4928;2024012410;   10;  0.00;eor
       4928;2024012411;   10; 10.00;eor
       4928;2024012412;   10;  1.00;eor
       4928;2024012413;   10;  5.00;eor
       4928;2024012414;   10; 17.00;eor
       4928;2024012415;   10; 25.00;eor
       4928;2024012416;   10;  4.00;eor
       4928;2024012417;   10;  0.00;eor
       4928;2024012418;   10;  0.00;eor
       4928;2024012419;   10;  0.00;eor
       4928;2024012420;   10;  0.00;eor
       4928;2024012503;   10;  0.00;eor
       4928;2024012504;   10;  0.00;eor
       4928;2024012505;   10;  0.00;eor
       4928;2024012506;   10;  0.00;eor
       4928;2024012507;   10;  0.00;eor
       4928;2024012508;   10; 18.00;eor
       4928;2024012509;   10; 60.00;eor
       4928;2024012510;   10; 53.00;eor
       4928;2024012511;   10; 29.00;eor
       4928;2024012512;   10; 58.00;eor
       4928;2024012513;   10; 58.00;eor
       4928;2024012514;   10; 60.00;eor
       4928;2024012515;   10; 49.00;eor
       4928;2024012516;   10;  0.00;eor
       4928;2024012517;   10;  0.00;eor
       4928;2024012518;   10;  0.00;eor
       4928;2024012519;   10;  0.00;eor
       4928;2024012520;   10;  0.00;eor
       4928;2024012603;   10;  0.00;eor
       4928;2024012604;   10;  0.00;eor
       4928;2024012605;   10;  0.00;eor
       4928;2024012606;   10;  0.00;eor
       4928;2024012607;   10;  0.00;eor
       4928;2024012608;   10;  0.00;eor
       4928;2024012609;   10;  0.00;eor
       4928;2024012610;   10;  0.00;eor
       4928;2024012611;   10;  0.00;eor
       4928;2024012612;   10;  0.00;eor
       4928;2024012613;   10;  0.00;eor
       4928;2024012614;   10;  0.00;eor
       4928;2024012615;   10;  0.00;eor
       4928;2024012616;   10;  1.00;eor
       4928;2024012617;   10;  0.00;eor
       4928;2024012618;   10;  0.00;eor
       4928;2024012619;   10;  0.00;eor
       4928;2024012620;   10;  0.00;eor
       4928;2024012703;   10;  0.00;eor
       4928;2024012704;   10;  0.00;eor
       4928;2024012705;   10;  0.00;eor
       4928;2024012706;   10;  0.00;eor
       4928;2024012707;   10;  0.00;eor
       4928;2024012708;   10; 31.00;eor
       4928;2024012709;   10; 60.00;eor
       4928;2024012710;   10; 60.00;eor
       4928;2024012711;   10; 60.00;eor
       4928;2024012712;   10; 60.00;eor
       4928;2024012713;   10; 60.00;eor
       4928;2024012714;   10; 60.00;eor
       4928;2024012715;   10; 60.00;eor
       4928;2024012716;   10; 60.00;eor
       4928;2024012717;   10;  0.00;eor
       4928;2024012718;   10;  0.00;eor
       4928;2024012719;   10;  0.00;eor
       4928;2024012720;   10;  0.00;eor
       4928;2024012803;   10;  0.00;eor
       4928;2024012804;   10;  0.00;eor
       4928;2024012805;   10;  0.00;eor
       4928;2024012806;   10;  0.00;eor
       4928;2024012807;   10;  0.00;eor
       4928;2024012808;   10; 35.00;eor
       4928;2024012809;   10; 60.00;eor
       4928;2024012810;   10; 60.00;eor
       4928;2024012811;   10; 60.00;eor
       4928;2024012812;   10; 60.00;eor
       4928;2024012813;   10; 60.00;eor
       4928;2024012814;   10; 60.00;eor
       4928;2024012815;   10; 60.00;eor
       4928;2024012816;   10; 60.00;eor
       4928;2024012817;   10;  3.00;eor
       4928;2024012818;   10;  0.00;eor
       4928;2024012819;   10;  0.00;eor
       4928;2024012820;   10;  0.00;eor
       4928;2024012903;   10;  0.00;eor
       4928;2024012904;   10;  0.00;eor
       4928;2024012905;   10;  0.00;eor
       4928;2024012906;   10;  0.00;eor
       4928;2024012907;   10;  0.00;eor
       4928;2024012908;   10; 36.00;eor
       4928;2024012909;   10; 60.00;eor
       4928;2024012910;   10; 60.00;eor
       4928;2024012911;   10; 60.00;eor
       4928;2024012912;   10; 60.00;eor
       4928;2024012913;   10; 60.00;eor
       4928;2024012914;   10; 60.00;eor
       4928;2024012915;   10; 58.00;eor
       4928;2024012916;   10; 39.00;eor
       4928;2024012917;   10;  0.00;eor
       4928;2024012918;   10;  0.00;eor
       4928;2024012919;   10;  0.00;eor
       4928;2024012920;   10;  0.00;eor
       4928;2024013003;   10;  0.00;eor
       4928;2024013004;   10;  0.00;eor
       4928;2024013005;   10;  0.00;eor
       4928;2024013006;   10;  0.00;eor
       4928;2024013007;   10;  0.00;eor
       4928;2024013008;   10; 18.00;eor
       4928;2024013009;   10; 44.00;eor
       4928;2024013010;   10; 60.00;eor
       4928;2024013011;   10; 29.00;eor
       4928;2024013012;   10;  0.00;eor
       4928;2024013013;   10;  2.00;eor
       4928;2024013014;   10; 39.00;eor
       4928;2024013015;   10;  0.00;eor
       4928;2024013016;   10;  0.00;eor
       4928;2024013017;   10;  0.00;eor
       4928;2024013018;   10;  0.00;eor
       4928;2024013019;   10;  0.00;eor
       4928;2024013020;   10;  0.00;eor
       4928;2024013103;   10;  0.00;eor
       4928;2024013104;   10;  0.00;eor
       4928;2024013105;   10;  0.00;eor
       4928;2024013106;   10;  0.00;eor
       4928;2024013107;   10;  0.00;eor
       4928;2024013108;   10;  0.00;eor
       4928;2024013109;   10;  0.00;eor
       4928;2024013110;   10;  0.00;eor
       4928;2024013111;   10;  0.00;eor
       4928;2024013112;   10;  2.00;eor
       4928;2024013113;   10;  8.00;eor
       4928;2024013114;   10;  1.00;eor
       4928;2024013115;   10; 34.00;eor
       4928;2024013116;   10;  8.00;eor
       4928;2024013117;   10;  3.00;eor
       4928;2024013118;   10;  0.00;eor
       4928;2024013119;   10;  0.00;eor
       4928;2024013120;   10;  0.00;eor
       4928;2024020103;   10;  0.00;eor
       4928;2024020104;   10;  0.00;eor
       4928;2024020105;   10;  0.00;eor
       4928;2024020106;   10;  0.00;eor
       4928;2024020107;   10;  0.00;eor
       4928;2024020108;   10;  0.00;eor
       4928;2024020109;   10;  0.00;eor
       4928;2024020110;   10;  0.00;eor
       4928;2024020111;   10;  0.00;eor
       4928;2024020112;   10;  1.00;eor
       4928;2024020113;   10;  0.00;eor
       4928;2024020114;   10;  0.00;eor
       4928;2024020115;   10;  0.00;eor
       4928;2024020116;   10;  0.00;eor
       4928;2024020117;   10;  0.00;eor
       4928;2024020118;   10;  0.00;eor
       4928;2024020119;   10;  0.00;eor
       4928;2024020120;   10;  0.00;eor
       4928;2024020203;   10;  0.00;eor
       4928;2024020204;   10;  0.00;eor
       4928;2024020205;   10;  0.00;eor
       4928;2024020206;   10;  0.00;eor
       4928;2024020207;   10;  0.00;eor
       4928;2024020208;   10;  0.00;eor
       4928;2024020209;   10;  0.00;eor
       4928;2024020210;   10;  0.00;eor
       4928;2024020211;   10; 18.00;eor
       4928;2024020212;   10; 60.00;eor
       4928;2024020213;   10; 60.00;eor
       4928;2024020214;   10; 60.00;eor
       4928;2024020215;   10; 48.00;eor
       4928;2024020216;   10; 19.00;eor
       4928;2024020217;   10;  0.00;eor
       4928;2024020218;   10;  0.00;eor
       4928;2024020219;   10;  0.00;eor
       4928;2024020220;   10;  0.00;eor
       4928;2024020303;   10;  0.00;eor
       4928;2024020304;   10;  0.00;eor
       4928;2024020305;   10;  0.00;eor
       4928;2024020306;   10;  0.00;eor
       4928;2024020307;   10;  0.00;eor
       4928;2024020308;   10; 23.00;eor
       4928;2024020309;   10;  5.00;eor
       4928;2024020310;   10;  0.00;eor
       4928;2024020311;   10;  0.00;eor
       4928;2024020312;   10; 17.00;eor
       4928;2024020313;   10;  6.00;eor
       4928;2024020314;   10;  0.00;eor
       4928;2024020315;   10; 14.00;eor
       4928;2024020316;   10; 23.00;eor
       4928;2024020317;   10;  0.00;eor
       4928;2024020318;   10;  0.00;eor
       4928;2024020319;   10;  0.00;eor
       4928;2024020320;   10;  0.00;eor
       4928;2024020403;   10;  0.00;eor
       4928;2024020404;   10;  0.00;eor
       4928;2024020405;   10;  0.00;eor
       4928;2024020406;   10;  0.00;eor
       4928;2024020407;   10;  0.00;eor
       4928;2024020408;   10;  0.00;eor
       4928;2024020409;   10; 19.00;eor
       4928;2024020410;   10;  0.00;eor
       4928;2024020411;   10;  6.00;eor
       4928;2024020412;   10; 34.00;eor
       4928;2024020413;   10;  7.00;eor
       4928;2024020414;   10; 15.00;eor
       4928;2024020415;   10;  4.00;eor
       4928;2024020416;   10;  0.00;eor
       4928;2024020417;   10;  0.00;eor
       4928;2024020418;   10;  0.00;eor
       4928;2024020419;   10;  0.00;eor
       4928;2024020420;   10;  0.00;eor
       4928;2024020503;   10;  0.00;eor
       4928;2024020504;   10;  0.00;eor
       4928;2024020505;   10;  0.00;eor
       4928;2024020506;   10;  0.00;eor
       4928;2024020507;   10;  0.00;eor
       4928;2024020508;   10;  0.00;eor
       4928;2024020509;   10; 20.00;eor
       4928;2024020510;   10; 59.00;eor
       4928;2024020511;   10; 53.00;eor
       4928;2024020512;   10; 58.00;eor
       4928;2024020513;   10; 60.00;eor
       4928;2024020514;   10; 60.00;eor
       4928;2024020515;   10; 60.00;eor
       4928;2024020516;   10; 60.00;eor
       4928;2024020517;   10; 22.00;eor
       4928;2024020518;   10;  0.00;eor
       4928;2024020519;   10;  0.00;eor
       4928;2024020520;   10;  0.00;eor
       4928;2024020603;   10;  0.00;eor
       4928;2024020604;   10;  0.00;eor
       4928;2024020605;   10;  0.00;eor
       4928;2024020606;   10;  0.00;eor
       4928;2024020607;   10;  0.00;eor
       4928;2024020608;   10;  0.00;eor
       4928;2024020609;   10;  0.00;eor
       4928;2024020610;   10;  0.00;eor
       4928;2024020611;   10;  0.00;eor
       4928;2024020612;   10;  0.00;eor
       4928;2024020613;   10;  0.00;eor
       4928;2024020614;   10;  0.00;eor
       4928;2024020615;   10;  1.00;eor
       4928;2024020616;   10; 23.00;eor
       4928;2024020617;   10;  9.00;eor
       4928;2024020618;   10;  0.00;eor
       4928;2024020619;   10;  0.00;eor
       4928;2024020620;   10;  0.00;eor
       4928;2024020703;   10;  0.00;eor
       4928;2024020704;   10;  0.00;eor
       4928;2024020705;   10;  0.00;eor
       4928;2024020706;   10;  0.00;eor
       4928;2024020707;   10;  0.00;eor
       4928;2024020708;   10;  0.00;eor
       4928;2024020709;   10;  0.00;eor
       4928;2024020710;   10;  0.00;eor
       4928;2024020711;   10;  0.00;eor
       4928;2024020712;   10;  0.00;eor
       4928;2024020713;   10;  0.00;eor
       4928;2024020714;   10;  0.00;eor
       4928;2024020715;   10;  0.00;eor
       4928;2024020716;   10;  0.00;eor
       4928;2024020717;   10;  0.00;eor
       4928;2024020718;   10;  0.00;eor
       4928;2024020719;   10;  0.00;eor
       4928;2024020720;   10;  0.00;eor
       4928;2024020803;   10;  0.00;eor
       4928;2024020804;   10;  0.00;eor
       4928;2024020805;   10;  0.00;eor
       4928;2024020806;   10;  0.00;eor
       4928;2024020807;   10;  0.00;eor
       4928;2024020808;   10;  0.00;eor
       4928;2024020809;   10;  0.00;eor
       4928;2024020810;   10;  0.00;eor
       4928;2024020811;   10;  0.00;eor
       4928;2024020812;   10;  0.00;eor
       4928;2024020813;   10;  0.00;eor
       4928;2024020814;   10;  0.00;eor
       4928;2024020815;   10;  0.00;eor
       4928;2024020816;   10;  0.00;eor
       4928;2024020817;   10;  0.00;eor
       4928;2024020818;   10;  0.00;eor
       4928;2024020819;   10;  0.00;eor
       4928;2024020820;   10;  0.00;eor
       4928;2024020903;   10;  0.00;eor
       4928;2024020904;   10;  0.00;eor
       4928;2024020905;   10;  0.00;eor
       4928;2024020906;   10;  0.00;eor
       4928;2024020907;   10;  0.00;eor
       4928;2024020908;   10;  0.00;eor
       4928;2024020909;   10;  0.00;eor
       4928;2024020910;   10;  1.00;eor
       4928;2024020911;   10;  0.00;eor
       4928;2024020912;   10;  0.00;eor
       4928;2024020913;   10;  0.00;eor
       4928;2024020914;   10;  0.00;eor
       4928;2024020915;   10;  0.00;eor
       4928;2024020916;   10;  0.00;eor
       4928;2024020917;   10;  0.00;eor
       4928;2024020918;   10;  0.00;eor
       4928;2024020919;   10;  0.00;eor
       4928;2024020920;   10;  0.00;eor
       4928;2024021003;   10;  0.00;eor
       4928;2024021004;   10;  0.00;eor
       4928;2024021005;   10;  0.00;eor
       4928;2024021006;   10;  0.00;eor
       4928;2024021007;   10;  0.00;eor
       4928;2024021008;   10;  0.00;eor
       4928;2024021009;   10;  0.00;eor
       4928;2024021010;   10;  0.00;eor
       4928;2024021011;   10;  0.00;eor
       4928;2024021012;   10;  0.00;eor
       4928;2024021013;   10;  0.00;eor
       4928;2024021014;   10; 12.00;eor
       4928;2024021015;   10; 44.00;eor
       4928;2024021016;   10;  5.00;eor
       4928;2024021017;   10;  0.00;eor
       4928;2024021018;   10;  0.00;eor
       4928;2024021019;   10;  0.00;eor
       4928;2024021020;   10;  0.00;eor
       4928;2024021103;   10;  0.00;eor
       4928;2024021104;   10;  0.00;eor
       4928;2024021105;   10;  0.00;eor
       4928;2024021106;   10;  0.00;eor
       4928;2024021107;   10;  0.00;eor
       4928;2024021108;   10;  0.00;eor
       4928;2024021109;   10;  0.00;eor
       4928;2024021110;   10;  0.00;eor
       4928;2024021111;   10;  0.00;eor
       4928;2024021112;   10;  6.00;eor
       4928;2024021113;   10; 19.00;eor
       4928;2024021114;   10; 36.00;eor
       4928;2024021115;   10; 17.00;eor
       4928;2024021116;   10; 26.00;eor
       4928;2024021117;   10;  2.00;eor
       4928;2024021118;   10;  0.00;eor
       4928;2024021119;   10;  0.00;eor
       4928;2024021120;   10;  0.00;eor
       4928;2024021203;   10;  0.00;eor
       4928;2024021204;   10;  0.00;eor
       4928;2024021205;   10;  0.00;eor
       4928;2024021206;   10;  0.00;eor
       4928;2024021207;   10;  0.00;eor
       4928;2024021208;   10;  0.00;eor
       4928;2024021209;   10;  0.00;eor
       4928;2024021210;   10;  0.00;eor
       4928;2024021211;   10; 11.00;eor
       4928;2024021212;   10;  1.00;eor
       4928;2024021213;   10;  0.00;eor
       4928;2024021214;   10;  4.00;eor
       4928;2024021215;   10;  0.00;eor
       4928;2024021216;   10; 19.00;eor
       4928;2024021217;   10;  0.00;eor
       4928;2024021218;   10;  0.00;eor
       4928;2024021219;   10;  0.00;eor
       4928;2024021220;   10;  0.00;eor
       4928;2024021303;   10;  0.00;eor
       4928;2024021304;   10;  0.00;eor
       4928;2024021305;   10;  0.00;eor
       4928;2024021306;   10;  0.00;eor
       4928;2024021307;   10;  0.00;eor
       4928;2024021308;   10;  1.00;eor
       4928;2024021309;   10; 42.00;eor
       4928;2024021310;   10; 58.00;eor
       4928;2024021311;   10; 50.00;eor
       4928;2024021312;   10; 38.00;eor
       4928;2024021313;   10; 28.00;eor
       4928;2024021314;   10; 33.00;eor
       4928;2024021315;   10; 22.00;eor
       4928;2024021316;   10; 41.00;eor
       4928;2024021317;   10; 15.00;eor
       4928;2024021318;   10;  0.00;eor
       4928;2024021319;   10;  0.00;eor
       4928;2024021320;   10;  0.00;eor
       4928;2024021403;   10;  0.00;eor
       4928;2024021404;   10;  0.00;eor
       4928;2024021405;   10;  0.00;eor
       4928;2024021406;   10;  0.00;eor
       4928;2024021407;   10;  0.00;eor
       4928;2024021408;   10;  0.00;eor
       4928;2024021409;   10;  0.00;eor
       4928;2024021410;   10;  0.00;eor
       4928;2024021411;   10; 33.00;eor
       4928;2024021412;   10; 11.00;eor
       4928;2024021413;   10; 22.00;eor
       4928;2024021414;   10; 14.00;eor
       4928;2024021415;   10;  0.00;eor
       4928;2024021416;   10;  0.00;eor
       4928;2024021417;   10;  0.00;eor
       4928;2024021418;   10;  0.00;eor
       4928;2024021419;   10;  0.00;eor
       4928;2024021420;   10;  0.00;eor
       4928;2024021503;   10;  0.00;eor
       4928;2024021504;   10;  0.00;eor
       4928;2024021505;   10;  0.00;eor
       4928;2024021506;   10;  0.00;eor
       4928;2024021507;   10;  0.00;eor
       4928;2024021508;   10; 25.00;eor
       4928;2024021509;   10; 59.00;eor
       4928;2024021510;   10; 52.00;eor
       4928;2024021511;   10; 60.00;eor
       4928;2024021512;   10; 60.00;eor
       4928;2024021513;   10; 58.00;eor
       4928;2024021514;   10; 14.00;eor
       4928;2024021515;   10; 20.00;eor
       4928;2024021516;   10; 28.00;eor
       4928;2024021517;   10;  0.00;eor
       4928;2024021518;   10;  0.00;eor
       4928;2024021519;   10;  0.00;eor
       4928;2024021520;   10;  0.00;eor
       4928;2024021603;   10;  0.00;eor
       4928;2024021604;   10;  0.00;eor
       4928;2024021605;   10;  0.00;eor
       4928;2024021606;   10;  0.00;eor
       4928;2024021607;   10;  0.00;eor
       4928;2024021608;   10;  4.00;eor
       4928;2024021609;   10; 39.00;eor
       4928;2024021610;   10; 54.00;eor
       4928;2024021611;   10; 26.00;eor
       4928;2024021612;   10;  0.00;eor
       4928;2024021613;   10;  0.00;eor
       4928;2024021614;   10;  0.00;eor
       4928;2024021615;   10;  0.00;eor
       4928;2024021616;   10;  0.00;eor
       4928;2024021617;   10;  0.00;eor
       4928;2024021618;   10;  0.00;eor
       4928;2024021619;   10;  0.00;eor
       4928;2024021620;   10;  0.00;eor
       4928;2024021703;   10;  0.00;eor
       4928;2024021704;   10;  0.00;eor
       4928;2024021705;   10;  0.00;eor
       4928;2024021706;   10;  0.00;eor
       4928;2024021707;   10;  0.00;eor
       4928;2024021708;   10; 43.00;eor
       4928;2024021709;   10; 53.00;eor
       4928;2024021710;   10; 31.00;eor
       4928;2024021711;   10; 14.00;eor
       4928;2024021712;   10; 23.00;eor
       4928;2024021713;   10; 44.00;eor
       4928;2024021714;   10; 16.00;eor
       4928;2024021715;   10;  1.00;eor
       4928;2024021716;   10;  1.00;eor
       4928;2024021717;   10; 13.00;eor
       4928;2024021718;   10;  0.00;eor
       4928;2024021719;   10;  0.00;eor
       4928;2024021720;   10;  0.00;eor
       4928;2024021803;   10;  0.00;eor
       4928;2024021804;   10;  0.00;eor
       4928;2024021805;   10;  0.00;eor
       4928;2024021806;   10;  0.00;eor
       4928;2024021807;   10;  0.00;eor
       4928;2024021808;   10; 18.00;eor
       4928;2024021809;   10; 59.00;eor
       4928;2024021810;   10; 40.00;eor
       4928;2024021811;   10;  9.00;eor
       4928;2024021812;   10;  5.00;eor
       4928;2024021813;   10;  0.00;eor
       4928;2024021814;   10;  0.00;eor
       4928;2024021815;   10;  0.00;eor
       4928;2024021816;   10;  0.00;eor
       4928;2024021817;   10;  0.00;eor
       4928;2024021818;   10;  0.00;eor
       4928;2024021819;   10;  0.00;eor
       4928;2024021820;   10;  0.00;eor
       4928;2024021903;   10;  0.00;eor
       4928;2024021904;   10;  0.00;eor
       4928;2024021905;   10;  0.00;eor
       4928;2024021906;   10;  0.00;eor
       4928;2024021907;   10;  0.00;eor
       4928;2024021908;   10;  0.00;eor
       4928;2024021909;   10;  0.00;eor
       4928;2024021910;   10;  0.00;eor
       4928;2024021911;   10;  0.00;eor
       4928;2024021912;   10;  0.00;eor
       4928;2024021913;   10;  5.00;eor
       4928;2024021914;   10;  0.00;eor
       4928;2024021915;   10;  0.00;eor
       4928;2024021916;   10;  0.00;eor
       4928;2024021917;   10;  0.00;eor
       4928;2024021918;   10;  0.00;eor
       4928;2024021919;   10;  0.00;eor
       4928;2024021920;   10;  0.00;eor
       4928;2024022003;   10;  0.00;eor
       4928;2024022004;   10;  0.00;eor
       4928;2024022005;   10;  0.00;eor
       4928;2024022006;   10;  0.00;eor
       4928;2024022007;   10;  0.00;eor
       4928;2024022008;   10;  5.00;eor
       4928;2024022009;   10; 35.00;eor
       4928;2024022010;   10;  1.00;eor
       4928;2024022011;   10; 28.00;eor
       4928;2024022012;   10; 55.00;eor
       4928;2024022013;   10; 58.00;eor
       4928;2024022014;   10; 53.00;eor
       4928;2024022015;   10; 17.00;eor
       4928;2024022016;   10; 15.00;eor
       4928;2024022017;   10;  0.00;eor
       4928;2024022018;   10;  0.00;eor
       4928;2024022019;   10;  0.00;eor
       4928;2024022020;   10;  0.00;eor
       4928;2024022103;   10;  0.00;eor
       4928;2024022104;   10;  0.00;eor
       4928;2024022105;   10;  0.00;eor
       4928;2024022106;   10;  0.00;eor
       4928;2024022107;   10;  0.00;eor
       4928;2024022108;   10; 51.00;eor
       4928;2024022109;   10; 57.00;eor
       4928;2024022110;   10; 17.00;eor
       4928;2024022111;   10; 56.00;eor
       4928;2024022112;   10; 15.00;eor
       4928;2024022113;   10;  5.00;eor
       4928;2024022114;   10;  0.00;eor
       4928;2024022115;   10;  0.00;eor
       4928;2024022116;   10;  0.00;eor
       4928;2024022117;   10;  0.00;eor
       4928;2024022118;   10;  0.00;eor
       4928;2024022119;   10;  0.00;eor
       4928;2024022120;   10;  0.00;eor
       4928;2024022203;   10;  0.00;eor
       4928;2024022204;   10;  0.00;eor
       4928;2024022205;   10;  0.00;eor
       4928;2024022206;   10;  0.00;eor
       4928;2024022207;   10;  0.00;eor
       4928;2024022208;   10;  0.00;eor
       4928;2024022209;   10;  0.00;eor
       4928;2024022210;   10;  0.00;eor
       4928;2024022211;   10;  0.00;eor
       4928;2024022212;   10;  0.00;eor
       4928;2024022213;   10;  0.00;eor
       4928;2024022214;   10;  0.00;eor
       4928;2024022215;   10;  0.00;eor
       4928;2024022216;   10;  0.00;eor
       4928;2024022217;   10;  0.00;eor
       4928;2024022218;   10;  0.00;eor
       4928;2024022219;   10;  0.00;eor
       4928;2024022220;   10;  0.00;eor
       4928;2024022303;   10;  0.00;eor
       4928;2024022304;   10;  0.00;eor
       4928;2024022305;   10;  0.00;eor
       4928;2024022306;   10;  0.00;eor
       4928;2024022307;   10;  0.00;eor
       4928;2024022308;   10;  0.00;eor
       4928;2024022309;   10;  1.00;eor
       4928;2024022310;   10;  3.00;eor
       4928;2024022311;   10; 24.00;eor
       4928;2024022312;   10; 22.00;eor
       4928;2024022313;   10;  3.00;eor
       4928;2024022314;   10;  5.00;eor
       4928;2024022315;   10;  9.00;eor
       4928;2024022316;   10;  4.00;eor
       4928;2024022317;   10; 13.00;eor
       4928;2024022318;   10;  0.00;eor
       4928;2024022319;   10;  0.00;eor
       4928;2024022320;   10;  0.00;eor
       4928;2024022403;   10;  0.00;eor
       4928;2024022404;   10;  0.00;eor
       4928;2024022405;   10;  0.00;eor
       4928;2024022406;   10;  0.00;eor
       4928;2024022407;   10;  0.00;eor
       4928;2024022408;   10;  0.00;eor
       4928;2024022409;   10; 20.00;eor
       4928;2024022410;   10; 40.00;eor
       4928;2024022411;   10; 22.00;eor
       4928;2024022412;   10; 49.00;eor
       4928;2024022413;   10; 36.00;eor
       4928;2024022414;   10; 16.00;eor
       4928;2024022415;   10;  0.00;eor
       4928;2024022416;   10; 17.00;eor
       4928;2024022417;   10; 29.00;eor
       4928;2024022418;   10;  0.00;eor
       4928;2024022419;   10;  0.00;eor
       4928;2024022420;   10;  0.00;eor
       4928;2024022503;   10;  0.00;eor
       4928;2024022504;   10;  0.00;eor
       4928;2024022505;   10;  0.00;eor
       4928;2024022506;   10;  0.00;eor
       4928;2024022507;   10;  0.00;eor
       4928;2024022508;   10; 31.00;eor
       4928;2024022509;   10; 11.00;eor
       4928;2024022510;   10;  9.00;eor
       4928;2024022511;   10; 40.00;eor
       4928;2024022512;   10; 57.00;eor
       4928;2024022513;   10; 58.00;eor
       4928;2024022514;   10; 60.00;eor
       4928;2024022515;   10; 53.00;eor
       4928;2024022516;   10; 33.00;eor
       4928;2024022517;   10; 23.00;eor
       4928;2024022518;   10;  0.00;eor
       4928;2024022519;   10;  0.00;eor
       4928;2024022520;   10;  0.00;eor
       4928;2024022603;   10;  0.00;eor
       4928;2024022604;   10;  0.00;eor
       4928;2024022605;   10;  0.00;eor
       4928;2024022606;   10;  0.00;eor
       4928;2024022607;   10;  0.00;eor
       4928;2024022608;   10;  0.00;eor
       4928;2024022609;   10;  0.00;eor
       4928;2024022610;   10;  0.00;eor
       4928;2024022611;   10; 39.00;eor
       4928;2024022612;   10; 48.00;eor
       4928;2024022613;   10;  2.00;eor
       4928;2024022614;   10; 18.00;eor
       4928;2024022615;   10; 39.00;eor
       4928;2024022616;   10; 11.00;eor
       4928;2024022617;   10;  0.00;eor
       4928;2024022618;   10;  0.00;eor
       4928;2024022619;   10;  0.00;eor
       4928;2024022620;   10;  0.00;eor
       4928;2024022703;   10;  0.00;eor
       4928;2024022704;   10;  0.00;eor
       4928;2024022705;   10;  0.00;eor
       4928;2024022706;   10;  0.00;eor
       4928;2024022707;   10;  0.00;eor
       4928;2024022708;   10;  0.00;eor
       4928;2024022709;   10;  0.00;eor
       4928;2024022710;   10;  0.00;eor
       4928;2024022711;   10;  0.00;eor
       4928;2024022712;   10;  0.00;eor
       4928;2024022713;   10;  0.00;eor
       4928;2024022714;   10;  0.00;eor
       4928;2024022715;   10;  0.00;eor
       4928;2024022716;   10;  0.00;eor
       4928;2024022717;   10;  0.00;eor
       4928;2024022718;   10;  0.00;eor
       4928;2024022719;   10;  0.00;eor
       4928;2024022720;   10;  0.00;eor
       4928;2024022803;   10;  0.00;eor
       4928;2024022804;   10;  0.00;eor
       4928;2024022805;   10;  0.00;eor
       4928;2024022806;   10;  0.00;eor
       4928;2024022807;   10;  0.00;eor
       4928;2024022808;   10;  0.00;eor
       4928;2024022809;   10;  0.00;eor
       4928;2024022810;   10;  0.00;eor
       4928;2024022811;   10;  0.00;eor
       4928;2024022812;   10;  0.00;eor
       4928;2024022813;   10;  0.00;eor
       4928;2024022814;   10;  0.00;eor
       4928;2024022815;   10;  0.00;eor
       4928;2024022816;   10;  0.00;eor
       4928;2024022817;   10;  0.00;eor
       4928;2024022818;   10;  0.00;eor
       4928;2024022819;   10;  0.00;eor
       4928;2024022820;   10;  0.00;eor
       4928;2024022903;   10;  0.00;eor
       4928;2024022904;   10;  0.00;eor
       4928;2024022905;   10;  0.00;eor
       4928;2024022906;   10;  0.00;eor
       4928;2024022907;   10;  0.00;eor
       4928;2024022908;   10; 55.00;eor
       4928;2024022909;   10; 60.00;eor
       4928;2024022910;   10; 60.00;eor
       4928;2024022911;   10; 60.00;eor
       4928;2024022912;   10; 60.00;eor
       4928;2024022913;   10; 60.00;eor
       4928;2024022914;   10; 60.00;eor
       4928;2024022915;   10; 60.00;eor
       4928;2024022916;   10; 60.00;eor
       4928;2024022917;   10; 30.00;eor
       4928;2024022918;   10;  0.00;eor
       4928;2024022919;   10;  0.00;eor
       4928;2024022920;   10;  0.00;eor
       4928;2024030103;   10;  0.00;eor
       4928;2024030104;   10;  0.00;eor
       4928;2024030105;   10;  0.00;eor
       4928;2024030106;   10;  0.00;eor
       4928;2024030107;   10;  0.00;eor
       4928;2024030108;   10;  0.00;eor
       4928;2024030109;   10;  0.00;eor
       4928;2024030110;   10;  0.00;eor
       4928;2024030111;   10;  0.00;eor
       4928;2024030112;   10; 20.00;eor
       4928;2024030113;   10;  9.00;eor
       4928;2024030114;   10;  0.00;eor
       4928;2024030115;   10;  0.00;eor
       4928;2024030116;   10;  5.00;eor
       4928;2024030117;   10;  0.00;eor
       4928;2024030118;   10;  0.00;eor
       4928;2024030119;   10;  0.00;eor
       4928;2024030120;   10;  0.00;eor
       4928;2024030203;   10;  0.00;eor
       4928;2024030204;   10;  0.00;eor
       4928;2024030205;   10;  0.00;eor
       4928;2024030206;   10;  0.00;eor
       4928;2024030207;   10;  0.00;eor
       4928;2024030208;   10; 29.00;eor
       4928;2024030209;   10; 26.00;eor
       4928;2024030210;   10; 60.00;eor
       4928;2024030211;   10; 60.00;eor
       4928;2024030212;   10; 60.00;eor
       4928;2024030213;   10; 60.00;eor
       4928;2024030214;   10; 60.00;eor
       4928;2024030215;   10; 60.00;eor
       4928;2024030216;   10; 45.00;eor
