STATIONS_ID;MESS_DATUM;QN_8;ABSF_STD;VP_STD;TF_STD;P_STD;TT_STD;RF_STD;TD_STD;EOR
       4928;2024102800;    3;   9.0;  11.7;   9.3;  988.8;   9.3; 100.0;   9.3;eor
       4928;2024102801;    3;   8.5;  11.1;   8.5;  988.8;   8.6;  99.3;   8.5;eor
       4928;2024102802;    3;   8.9;  11.6;   9.1;  988.7;   9.2;  99.3;   9.1;eor
       4928;2024102803;    3;   8.9;  11.6;   9.2;  988.4;   9.2; 100.0;   9.2;eor
       4928;2024102804;    3;   8.9;  11.6;   9.1;  988.6;   9.1; 100.0;   9.1;eor
       4928;2024102805;    3;   8.6;  11.2;   8.6;  988.6;   8.6; 100.0;   8.6;eor
       4928;2024102806;    3;   8.5;  11.1;   8.5;  988.7;   8.5; 100.0;   8.5;eor
       4928;2024102807;    3;   8.7;  11.3;   8.8;  989.0;   8.8; 100.0;   8.8;eor
       4928;2024102808;    3;   9.2;  12.0;  10.1;  989.6;  10.6;  94.1;   9.7;eor
       4928;2024102809;    3;   9.3;  12.2;  10.7;  989.8;  11.7;  88.7;   9.9;eor
       4928;2024102810;    3;   9.6;  12.8;  12.2;  989.6;  14.3;  78.4;  10.6;eor
       4928;2024102811;    3;  10.1;  13.5;  13.3;  989.3;  16.0;  74.1;  11.4;eor
       4928;2024102812;    3;  10.4;  14.0;  14.6;  988.7;  18.4;  66.3;  12.0;eor
       4928;2024102813;    3;  10.0;  13.5;  14.6;  988.2;  19.4;  59.8;  11.4;eor
       4928;2024102814;    3;  10.3;  14.0;  15.1;  987.9;  20.0;  59.6;  11.9;eor
       4928;2024102815;    3;  10.5;  14.1;  14.9;  987.8;  19.1;  63.8;  12.1;eor
       4928;2024102816;    3;  10.3;  13.9;  14.1;  987.8;  17.6;  68.8;  11.8;eor
       4928;2024102817;    3;  10.8;  14.4;  14.0;  988.0;  16.4;  77.2;  12.4;eor
       4928;2024102818;    3;  10.9;  14.5;  13.9;  988.2;  16.0;  79.7;  12.5;eor
       4928;2024102819;    3;  10.8;  14.3;  13.3;  988.6;  14.7;  85.5;  12.3;eor
       4928;2024102820;    3;  10.8;  14.2;  12.7;  988.8;  13.3;  93.0;  12.2;eor
       4928;2024102821;    3;  10.5;  13.9;  12.1;  988.9;  12.5;  95.5;  11.8;eor
       4928;2024102822;    3;  10.3;  13.5;  11.6;  988.8;  11.8;  97.4;  11.4;eor
       4928;2024102823;    3;  10.1;  13.2;  11.3;  988.8;  11.7;  96.1;  11.1;eor
       4928;2024102900;    3;   9.9;  13.0;  11.0;  988.8;  11.3;  96.7;  10.8;eor
       4928;2024102901;    3;   9.6;  12.6;  10.5;  988.9;  10.7;  98.0;  10.4;eor
       4928;2024102902;    3;   9.3;  12.2;  10.1;  988.7;  10.3;  97.4;   9.9;eor
       4928;2024102903;    3;   9.2;  12.0;   9.9;  988.7;  10.2;  96.7;   9.7;eor
       4928;2024102904;    3;   9.0;  11.8;   9.7;  988.9;  10.0;  96.0;   9.4;eor
       4928;2024102905;    3;   8.9;  11.6;   9.3;  989.1;   9.6;  96.7;   9.1;eor
       4928;2024102906;    3;   8.7;  11.3;   9.1;  989.3;   9.4;  96.0;   8.8;eor
       4928;2024102907;    3;   8.8;  11.5;   9.4;  989.6;   9.8;  94.7;   9.0;eor
       4928;2024102908;    3;   8.8;  11.5;   9.8;  989.9;  10.7;  89.2;   9.0;eor
       4928;2024102909;    3;   9.1;  12.0;  11.1;  990.0;  12.8;  81.4;   9.7;eor
       4928;2024102910;    3;   9.2;  12.3;  12.0;  989.8;  14.7;  73.4;  10.0;eor
       4928;2024102911;    3;   9.7;  13.1;  13.3;  989.5;  16.8;  68.1;  10.9;eor
       4928;2024102912;    3;   9.6;  12.9;  13.6;  988.9;  17.7;  63.5;  10.7;eor
       4928;2024102913;    3;  10.0;  13.4;  14.2;  988.4;  18.5;  62.9;  11.3;eor
       4928;2024102914;    3;  10.6;  14.3;  14.8;  988.3;  18.6;  66.7;  12.3;eor
       4928;2024102915;    3;  10.6;  14.3;  14.7;  988.0;  18.3;  68.0;  12.3;eor
       4928;2024102916;    3;  10.3;  13.9;  13.9;  988.0;  16.9;  71.9;  11.8;eor
       4928;2024102917;    3;  10.3;  13.7;  13.0;  988.3;  15.0;  80.1;  11.6;eor
       4928;2024102918;    3;   9.9;  13.1;  12.5;  988.5;  14.5;  79.5;  11.0;eor
       4928;2024102919;    3;  10.0;  13.2;  12.3;  988.7;  14.0;  82.6;  11.1;eor
       4928;2024102920;    3;  10.1;  13.4;  12.3;  988.8;  13.8;  84.9;  11.3;eor
       4928;2024102921;    3;  10.1;  13.3;  11.9;  989.0;  12.9;  89.4;  11.2;eor
       4928;2024102922;    3;   9.8;  12.9;  11.3;  989.0;  12.1;  91.1;  10.7;eor
       4928;2024102923;    3;   9.7;  12.8;  11.1;  988.8;  11.7;  93.0;  10.6;eor
       4928;2024103000;    3;   9.8;  12.9;  11.0;  988.8;  11.3;  96.1;  10.7;eor
       4928;2024103001;    3;   9.6;  12.5;  10.5;  988.9;  10.7;  97.4;  10.3;eor
       4928;2024103002;    3;   9.3;  12.1;   9.9;  988.7;  10.0;  98.7;   9.8;eor
       4928;2024103003;    3;   8.9;  11.6;   9.2;  989.0;   9.2; 100.0;   9.2;eor
       4928;2024103004;    3;   9.0;  11.8;   9.4;  989.2;   9.4; 100.0;   9.4;eor
       4928;2024103005;    3;   8.8;  11.5;   9.0;  989.4;   9.1;  99.3;   9.0;eor
       4928;2024103006;    3;   8.4;  11.0;   8.4;  989.4;   8.6;  98.0;   8.3;eor
       4928;2024103007;    3;   8.7;  11.3;   8.9;  989.8;   9.1;  98.0;   8.8;eor
       4928;2024103008;    3;   8.8;  11.6;   9.6;  990.0;  10.2;  92.9;   9.1;eor
       4928;2024103009;    3;   9.1;  12.0;  10.7;  990.0;  12.0;  85.2;   9.6;eor
       4928;2024103010;    3;   9.2;  12.2;  11.9;  990.2;  14.5;  73.8;   9.9;eor
       4928;2024103011;    3;   9.9;  13.1;  12.8;  990.2;  15.3;  75.5;  11.0;eor
       4928;2024103012;    3;   9.9;  13.2;  13.1;  989.5;  15.8;  73.6;  11.1;eor
       4928;2024103013;    3;   9.5;  12.7;  12.6;  989.3;  15.5;  72.1;  10.5;eor
       4928;2024103014;    3;   9.6;  12.8;  12.6;  989.1;  15.4;  73.0;  10.6;eor
       4928;2024103015;    3;   9.4;  12.5;  12.0;  989.1;  14.5;  75.3;  10.2;eor
       4928;2024103016;    3;   9.4;  12.5;  11.1;  989.1;  12.3;  87.0;  10.2;eor
       4928;2024103017;    3;   9.5;  12.5;  10.6;  989.5;  11.2;  93.5;  10.2;eor
       4928;2024103018;    3;   9.5;  12.5;  10.5;  989.7;  10.8;  96.1;  10.2;eor
       4928;2024103019;    3;   9.5;  12.4;  10.2;  989.9;  10.3;  98.7;  10.1;eor
       4928;2024103020;    3;   9.4;  12.3;  10.0;  990.2;  10.0; 100.0;  10.0;eor
       4928;2024103021;    3;   9.3;  12.1;   9.8;  990.4;   9.8; 100.0;   9.8;eor
       4928;2024103022;    3;   9.2;  12.0;   9.7;  990.4;   9.7; 100.0;   9.7;eor
       4928;2024103023;    3;   9.3;  12.1;   9.8;  990.2;   9.8; 100.0;   9.8;eor
       4928;2024103100;    3;   9.3;  12.1;   9.8;  990.0;   9.9;  99.3;   9.8;eor
       4928;2024103101;    3;   9.5;  12.4;  10.1;  990.3;  10.1; 100.0;  10.1;eor
       4928;2024103102;    3;   9.4;  12.3;  10.0;  990.2;  10.0; 100.0;  10.0;eor
       4928;2024103103;    3;   9.2;  12.0;   9.7;  990.1;   9.8;  98.7;   9.6;eor
       4928;2024103104;    3;   8.9;  11.6;   9.3;  990.0;   9.5;  98.0;   9.2;eor
       4928;2024103105;    3;   8.9;  11.6;   9.2;  990.2;   9.4;  98.0;   9.1;eor
       4928;2024103106;    3;   8.7;  11.3;   8.9;  990.3;   9.1;  98.0;   8.8;eor
       4928;2024103107;    3;   8.7;  11.3;   8.9;  990.8;   9.1;  98.0;   8.8;eor
       4928;2024103108;    3;   8.5;  11.1;   8.8;  991.0;   9.2;  95.4;   8.5;eor
       4928;2024103109;    3;   8.5;  11.1;   9.0;  991.0;   9.6;  92.8;   8.5;eor
       4928;2024103110;    3;   8.6;  11.2;   9.2;  991.0;   9.8;  92.2;   8.6;eor
       4928;2024103111;    3;   8.6;  11.3;   9.3;  990.8;  10.0;  91.6;   8.7;eor
       4928;2024103112;    3;   8.7;  11.3;   9.5;  990.7;  10.4;  89.8;   8.8;eor
       4928;2024103113;    3;   8.6;  11.3;   9.7;  989.8;  10.7;  88.0;   8.8;eor
       4928;2024103114;    3;   8.8;  11.5;   9.9;  989.5;  11.0;  87.4;   9.0;eor
       4928;2024103115;    3;   8.9;  11.7;  10.3;  989.2;  11.5;  86.3;   9.3;eor
       4928;2024103116;    3;   9.0;  11.8;  10.3;  989.3;  11.4;  87.5;   9.4;eor
       4928;2024103117;    3;   9.0;  11.8;  10.3;  989.5;  11.3;  88.1;   9.4;eor
       4928;2024103118;    3;   9.0;  11.8;  10.3;  989.5;  11.4;  87.5;   9.4;eor
       4928;2024103119;    3;   8.9;  11.6;  10.3;  989.3;  11.6;  85.2;   9.2;eor
       4928;2024103120;    3;   8.9;  11.6;  10.2;  989.1;  11.5;  85.7;   9.2;eor
       4928;2024103121;    3;   8.8;  11.6;  10.0;  989.1;  11.2;  86.9;   9.1;eor
       4928;2024103122;    3;   8.6;  11.3;   9.6;  989.0;  10.8;  86.8;   8.7;eor
       4928;2024103123;    3;   8.7;  11.3;   9.6;  988.8;  10.6;  88.6;   8.8;eor
       4928;2024110100;    3;   8.7;  11.3;   9.6;  988.3;  10.6;  88.6;   8.8;eor
       4928;2024110101;    3;   8.6;  11.3;   9.5;  988.2;  10.4;  89.2;   8.7;eor
       4928;2024110102;    3;   8.4;  11.0;   9.2;  988.0;  10.2;  88.6;   8.4;eor
       4928;2024110103;    3;   8.4;  11.0;   9.1;  987.9;  10.0;  89.8;   8.4;eor
       4928;2024110104;    3;   8.4;  11.0;   9.0;  987.9;   9.9;  89.8;   8.3;eor
       4928;2024110105;    3;   8.2;  10.7;   8.6;  987.8;   9.4;  90.9;   8.0;eor
       4928;2024110106;    3;   8.0;  10.4;   8.2;  987.8;   8.8;  92.2;   7.6;eor
       4928;2024110107;    3;   8.0;  10.4;   8.1;  987.9;   8.7;  92.1;   7.5;eor
       4928;2024110108;    3;   7.7;  10.0;   7.6;  988.2;   8.3;  91.5;   7.0;eor
       4928;2024110109;    3;   7.8;  10.1;   7.8;  988.2;   8.5;  90.9;   7.1;eor
       4928;2024110110;    3;   7.5;   9.8;   7.8;  988.1;   8.9;  86.0;   6.7;eor
       4928;2024110111;    3;   8.0;  10.4;   8.7;  987.9;  10.0;  85.0;   7.6;eor
       4928;2024110112;    3;   8.0;  10.4;   9.2;  987.3;  11.1;  79.0;   7.6;eor
       4928;2024110113;    3;   7.9;  10.3;   9.0;  986.9;  10.9;  78.9;   7.4;eor
       4928;2024110114;    3;   7.9;  10.4;   9.4;  986.5;  11.6;  75.9;   7.5;eor
       4928;2024110115;    3;   7.8;  10.2;   9.1;  986.5;  11.1;  77.4;   7.3;eor
       4928;2024110116;    3;   7.9;  10.4;   8.7;  986.3;  10.1;  83.8;   7.5;eor
       4928;2024110117;    3;   7.9;  10.2;   8.0;  986.7;   8.7;  90.9;   7.3;eor
       4928;2024110118;    3;   8.4;  11.0;   8.8;  987.5;   9.5;  92.2;   8.3;eor
       4928;2024110119;    3;   8.4;  11.0;   8.8;  987.9;   9.3;  93.4;   8.3;eor
       4928;2024110120;    3;   8.2;  10.7;   8.5;  988.2;   9.1;  92.8;   8.0;eor
       4928;2024110121;    3;   8.3;  10.8;   8.7;  988.6;   9.3;  92.2;   8.1;eor
       4928;2024110122;    3;   8.3;  10.8;   8.7;  988.7;   9.3;  92.2;   8.1;eor
       4928;2024110123;    3;   8.1;  10.6;   8.3;  988.9;   8.9;  92.8;   7.8;eor
       4928;2024110200;    3;   7.9;  10.2;   8.1;  989.0;   9.0;  89.1;   7.3;eor
       4928;2024110201;    3;   7.3;   9.5;   7.4;  989.3;   8.6;  84.8;   6.2;eor
       4928;2024110202;    3;   7.5;   9.8;   7.5;  989.4;   8.5;  87.8;   6.6;eor
       4928;2024110203;    3;   7.5;   9.8;   7.6;  989.4;   8.6;  87.8;   6.7;eor
       4928;2024110204;    3;   7.6;   9.9;   7.6;  989.6;   8.4;  89.6;   6.8;eor
       4928;2024110205;    3;   7.6;   9.9;   7.6;  989.9;   8.4;  89.6;   6.8;eor
       4928;2024110206;    3;   7.8;  10.2;   7.4;  990.2;   7.7;  96.6;   7.2;eor
       4928;2024110207;    3;   7.9;  10.2;   7.4;  990.8;   7.6;  98.0;   7.3;eor
       4928;2024110208;    3;   7.6;   9.9;   7.2;  991.6;   7.6;  94.7;   6.8;eor
       4928;2024110209;    3;   7.6;   9.8;   7.5;  991.8;   8.3;  89.6;   6.7;eor
       4928;2024110210;    3;   7.3;   9.5;   7.5;  991.9;   8.8;  83.7;   6.2;eor
       4928;2024110211;    3;   7.2;   9.4;   7.5;  991.7;   9.1;  80.9;   6.0;eor
       4928;2024110212;    3;   7.3;   9.5;   7.7;  991.6;   9.3;  80.9;   6.2;eor
       4928;2024110213;    3;   7.2;   9.4;   7.8;  991.2;   9.5;  79.3;   6.1;eor
       4928;2024110214;    3;   7.3;   9.6;   8.0;  991.0;   9.7;  79.3;   6.3;eor
       4928;2024110215;    3;   7.4;   9.6;   8.0;  991.0;   9.7;  79.9;   6.4;eor
       4928;2024110216;    3;   7.5;   9.8;   8.2;  991.1;   9.8;  81.0;   6.7;eor
       4928;2024110217;    3;   7.6;   9.9;   8.3;  991.6;  10.0;  80.5;   6.8;eor
       4928;2024110218;    3;   7.6;  10.0;   8.4;  991.8;  10.0;  81.0;   6.9;eor
       4928;2024110219;    3;   7.9;  10.3;   8.6;  992.0;  10.0;  83.8;   7.4;eor
       4928;2024110220;    3;   7.9;  10.3;   8.6;  992.2;  10.0;  83.8;   7.4;eor
       4928;2024110221;    3;   7.9;  10.4;   8.7;  992.3;  10.0;  84.4;   7.5;eor
       4928;2024110222;    3;   7.8;  10.2;   8.6;  992.7;  10.1;  82.7;   7.3;eor
       4928;2024110223;    3;   7.7;  10.1;   8.5;  992.7;  10.1;  81.6;   7.1;eor
       4928;2024110300;    3;   7.5;   9.8;   8.4;  992.4;  10.3;  78.3;   6.7;eor
       4928;2024110301;    3;   7.3;   9.6;   8.2;  992.4;  10.2;  76.7;   6.3;eor
       4928;2024110302;    3;   7.4;   9.7;   8.1;  992.1;   9.9;  79.3;   6.5;eor
       4928;2024110303;    3;   7.2;   9.4;   8.0;  991.9;   9.9;  77.2;   6.1;eor
       4928;2024110304;    3;   7.2;   9.4;   7.9;  991.4;   9.7;  78.2;   6.1;eor
       4928;2024110305;    3;   7.2;   9.4;   7.9;  991.4;   9.8;  77.7;   6.1;eor
       4928;2024110306;    3;   7.1;   9.2;   7.8;  991.5;   9.8;  76.1;   5.8;eor
       4928;2024110307;    3;   7.0;   9.2;   7.7;  991.7;   9.7;  76.1;   5.7;eor
       4928;2024110308;    3;   7.0;   9.1;   7.7;  992.1;   9.9;  74.5;   5.6;eor
       4928;2024110309;    3;   6.9;   9.0;   7.7;  992.1;  10.0;  73.5;   5.5;eor
       4928;2024110310;    3;   7.0;   9.2;   8.0;  992.1;  10.3;  73.1;   5.7;eor
       4928;2024110311;    3;   7.0;   9.2;   8.1;  992.0;  10.6;  71.6;   5.7;eor
       4928;2024110312;    3;   7.0;   9.2;   8.2;  991.7;  10.9;  70.2;   5.7;eor
       4928;2024110313;    3;   7.2;   9.5;   8.4;  991.3;  10.8;  73.2;   6.2;eor
       4928;2024110314;    3;   7.2;   9.4;   8.4;  991.0;  10.8;  72.7;   6.1;eor
       4928;2024110315;    3;   7.2;   9.5;   8.3;  990.8;  10.5;  74.6;   6.2;eor
       4928;2024110316;    3;   7.4;   9.7;   8.3;  990.8;  10.2;  77.8;   6.5;eor
       4928;2024110317;    3;   7.4;   9.6;   8.1;  991.1;   9.8;  79.3;   6.4;eor
       4928;2024110318;    3;   7.3;   9.5;   7.8;  991.2;   9.5;  79.8;   6.2;eor
       4928;2024110319;    3;   7.2;   9.4;   7.7;  991.0;   9.4;  79.8;   6.1;eor
       4928;2024110320;    3;   7.0;   9.1;   7.3;  991.1;   9.0;  79.2;   5.6;eor
       4928;2024110321;    3;   6.9;   9.0;   7.0;  991.2;   8.5;  81.4;   5.5;eor
       4928;2024110322;    3;   7.0;   9.0;   6.8;  991.2;   8.0;  84.2;   5.5;eor
       4928;2024110323;    3;   7.0;   9.1;   6.7;  991.0;   7.8;  85.9;   5.6;eor
       4928;2024110400;    3;   7.1;   9.2;   6.7;  991.0;   7.8;  86.5;   5.7;eor
       4928;2024110401;    3;   7.0;   9.1;   6.6;  990.9;   7.7;  86.5;   5.6;eor
       4928;2024110402;    3;   7.0;   9.1;   6.5;  990.7;   7.5;  87.7;   5.6;eor
       4928;2024110403;    3;   6.9;   8.9;   6.3;  990.4;   7.2;  87.7;   5.3;eor
       4928;2024110404;    3;   6.9;   9.0;   6.4;  990.3;   7.3;  87.7;   5.4;eor
       4928;2024110405;    3;   6.8;   8.9;   6.4;  990.2;   7.5;  85.3;   5.2;eor
       4928;2024110406;    3;   6.9;   8.9;   6.4;  990.1;   7.5;  85.9;   5.3;eor
       4928;2024110407;    3;   6.7;   8.7;   6.2;  990.2;   7.3;  85.3;   5.0;eor
       4928;2024110408;    3;   6.7;   8.7;   6.3;  990.6;   7.5;  84.1;   5.0;eor
       4928;2024110409;    3;   6.8;   8.9;   6.5;  990.6;   7.8;  83.6;   5.2;eor
       4928;2024110410;    3;   6.9;   9.0;   7.1;  990.7;   8.7;  80.3;   5.5;eor
       4928;2024110411;    3;   6.7;   8.7;   7.5;  990.3;  10.0;  71.0;   5.0;eor
       4928;2024110412;    3;   6.9;   9.0;   8.2;  989.6;  11.0;  68.8;   5.5;eor
       4928;2024110413;    3;   7.5;   9.9;   9.4;  989.1;  12.3;  69.0;   6.8;eor
       4928;2024110414;    3;   7.3;   9.7;   9.4;  988.6;  12.7;  65.9;   6.5;eor
       4928;2024110415;    3;   7.1;   9.4;   9.0;  988.2;  12.2;  65.8;   6.0;eor
       4928;2024110416;    3;   7.2;   9.4;   8.1;  988.0;  10.2;  75.6;   6.1;eor
       4928;2024110417;    3;   7.0;   9.1;   7.0;  988.5;   8.5;  81.9;   5.6;eor
       4928;2024110418;    3;   6.7;   8.6;   5.7;  988.8;   6.5;  88.8;   4.8;eor
       4928;2024110419;    3;   6.5;   8.4;   5.0;  988.5;   5.5;  93.2;   4.5;eor
       4928;2024110420;    3;   6.6;   8.4;   4.9;  988.4;   5.2;  95.2;   4.5;eor
       4928;2024110421;    3;   6.4;   8.2;   4.4;  988.2;   4.6;  96.5;   4.1;eor
       4928;2024110422;    3;   6.3;   8.1;   4.2;  988.1;   4.4;  96.5;   3.9;eor
       4928;2024110423;    3;   6.2;   8.0;   3.9;  988.0;   4.1;  97.2;   3.7;eor
       4928;2024110500;    3;   6.1;   7.7;   3.4;  987.5;   3.4;  99.3;   3.3;eor
       4928;2024110501;    3;   6.0;   7.7;   3.3;  987.2;   3.4;  98.6;   3.2;eor
       4928;2024110502;    3;   5.9;   7.5;   2.9;  987.2;   2.9; 100.0;   2.9;eor
       4928;2024110503;    3;   5.9;   7.5;   2.9;  987.5;   3.0;  98.6;   2.8;eor
       4928;2024110504;    3;   6.1;   7.7;   3.4;  987.5;   3.4;  99.3;   3.3;eor
       4928;2024110505;    3;   6.2;   7.9;   3.6;  987.4;   3.6; 100.0;   3.6;eor
       4928;2024110506;    3;   6.1;   7.7;   3.3;  987.3;   3.3; 100.0;   3.3;eor
       4928;2024110507;    3;   6.1;   7.7;   3.3;  987.8;   3.3; 100.0;   3.3;eor
       4928;2024110508;    3;   6.1;   7.7;   3.3;  988.0;   3.3; 100.0;   3.3;eor
       4928;2024110509;    3;   6.3;   8.1;   4.4;  988.0;   4.9;  93.2;   3.9;eor
       4928;2024110510;    3;   6.4;   8.3;   6.1;  987.9;   7.7;  79.0;   4.3;eor
       4928;2024110511;    3;   7.0;   9.1;   7.8;  987.6;  10.1;  73.5;   5.6;eor
       4928;2024110512;    3;   6.8;   9.0;   8.3;  987.1;  11.4;  66.5;   5.4;eor
       4928;2024110513;    3;   6.8;   9.0;   9.0;  986.7;  12.7;  61.5;   5.5;eor
       4928;2024110514;    3;   6.9;   9.1;   9.4;  986.4;  13.5;  58.7;   5.6;eor
       4928;2024110515;    3;   7.3;   9.6;   9.6;  986.4;  13.1;  63.7;   6.4;eor
       4928;2024110516;    3;   7.4;   9.8;   9.0;  986.8;  11.6;  71.3;   6.6;eor
       4928;2024110517;    3;   7.4;   9.7;   8.0;  987.1;   9.6;  80.9;   6.5;eor
       4928;2024110518;    3;   7.3;   9.6;   7.7;  987.3;   9.2;  82.0;   6.3;eor
       4928;2024110519;    3;   7.4;   9.6;   7.5;  987.5;   8.6;  86.0;   6.4;eor
       4928;2024110520;    3;   7.4;   9.6;   7.1;  987.7;   7.9;  89.6;   6.3;eor
       4928;2024110521;    3;   7.3;   9.4;   6.8;  987.8;   7.6;  90.2;   6.1;eor
       4928;2024110522;    3;   7.4;   9.6;   6.8;  988.1;   7.2;  94.6;   6.4;eor
       4928;2024110523;    3;   7.2;   9.2;   6.0;  988.2;   6.3;  96.6;   5.8;eor
       4928;2024110600;    3;   7.3;   9.4;   6.1;  988.4;   6.3;  97.9;   6.0;eor
       4928;2024110601;    3;   7.0;   9.0;   5.5;  988.6;   5.6;  98.6;   5.4;eor
       4928;2024110602;    3;   6.7;   8.7;   5.2;  989.0;   5.4;  96.6;   4.9;eor
       4928;2024110603;    3;   6.8;   8.7;   5.1;  988.9;   5.2;  98.6;   5.0;eor
       4928;2024110604;    3;   6.9;   8.9;   5.3;  989.3;   5.5;  97.9;   5.2;eor
       4928;2024110605;    3;   6.9;   8.9;   5.3;  989.5;   5.5;  97.9;   5.2;eor
       4928;2024110606;    3;   7.0;   9.0;   5.8;  990.0;   6.0;  96.6;   5.5;eor
       4928;2024110607;    3;   7.1;   9.2;   5.9;  990.7;   6.2;  96.6;   5.7;eor
       4928;2024110608;    3;   7.5;   9.8;   6.9;  991.3;   7.2;  96.0;   6.6;eor
       4928;2024110609;    3;   7.6;   9.8;   7.3;  991.8;   7.9;  92.1;   6.7;eor
       4928;2024110610;    3;   8.0;  10.4;   7.9;  992.2;   8.4;  94.0;   7.5;eor
       4928;2024110611;    3;   8.0;  10.4;   8.3;  992.2;   9.1;  90.3;   7.6;eor
       4928;2024110612;    3;   8.3;  10.9;   9.1;  992.0;  10.1;  88.0;   8.2;eor
       4928;2024110613;    3;   8.3;  10.9;   9.1;  991.9;  10.1;  88.0;   8.2;eor
       4928;2024110614;    3;   8.1;  10.5;   8.4;  991.9;   9.1;  90.9;   7.7;eor
       4928;2024110615;    3;   8.0;  10.4;   8.0;  991.9;   8.6;  92.8;   7.5;eor
       4928;2024110616;    3;   7.6;   9.9;   7.1;  992.2;   7.5;  95.3;   6.8;eor
       4928;2024110617;    3;   7.2;   9.4;   6.5;  992.5;   7.0;  93.3;   6.0;eor
       4928;2024110618;    3;   7.0;   9.1;   6.1;  992.8;   6.6;  93.3;   5.6;eor
       4928;2024110619;    3;   6.9;   8.9;   6.0;  993.0;   6.7;  90.7;   5.3;eor
       4928;2024110620;    3;   7.3;   9.4;   6.1;  993.1;   6.2;  99.3;   6.1;eor
       4928;2024110621;    3;   7.2;   9.3;   5.9;  993.6;   6.0;  99.3;   5.9;eor
       4928;2024110622;    3;   7.2;   9.3;   6.0;  993.4;   6.2;  97.9;   5.9;eor
       4928;2024110623;    3;   6.8;   8.7;   5.6;  993.5;   6.2;  92.0;   5.0;eor
       4928;2024110700;    3;   6.7;   8.6;   5.5;  993.4;   6.1;  91.3;   4.8;eor
       4928;2024110701;    3;   6.5;   8.4;   5.1;  993.4;   5.8;  90.7;   4.4;eor
       4928;2024110702;    3;   6.3;   8.1;   4.7;  993.5;   5.4;  90.0;   3.9;eor
       4928;2024110703;    3;   6.3;   8.1;   4.6;  993.3;   5.3;  90.6;   3.9;eor
       4928;2024110704;    3;   6.3;   8.1;   4.5;  993.0;   5.1;  91.9;   3.9;eor
       4928;2024110705;    3;   6.5;   8.4;   4.8;  992.9;   5.1;  95.2;   4.4;eor
       4928;2024110706;    3;   6.5;   8.4;   4.8;  992.6;   5.1;  95.2;   4.4;eor
       4928;2024110707;    3;   6.6;   8.5;   5.0;  993.0;   5.3;  95.2;   4.6;eor
       4928;2024110708;    3;   6.7;   8.7;   5.3;  993.4;   5.7;  94.6;   4.9;eor
       4928;2024110709;    3;   6.7;   8.6;   5.5;  993.5;   6.1;  91.3;   4.8;eor
       4928;2024110710;    3;   6.8;   8.7;   5.8;  993.7;   6.6;  89.5;   5.0;eor
       4928;2024110711;    3;   6.8;   8.8;   6.1;  993.4;   7.0;  87.7;   5.1;eor
       4928;2024110712;    3;   7.0;   9.0;   6.5;  993.1;   7.4;  87.7;   5.5;eor
       4928;2024110713;    3;   7.0;   9.1;   6.7;  992.7;   7.9;  85.3;   5.6;eor
       4928;2024110714;    3;   7.0;   9.1;   6.9;  992.4;   8.2;  83.6;   5.6;eor
       4928;2024110715;    3;   7.0;   9.0;   6.9;  992.3;   8.3;  82.5;   5.5;eor
       4928;2024110716;    3;   6.9;   9.0;   6.8;  992.1;   8.2;  82.5;   5.4;eor
       4928;2024110717;    3;   7.1;   9.2;   6.9;  992.2;   8.0;  85.9;   5.8;eor
       4928;2024110718;    3;   7.3;   9.5;   7.0;  992.2;   7.9;  89.0;   6.2;eor
       4928;2024110719;    3;   7.4;   9.6;   7.1;  992.3;   7.8;  90.8;   6.4;eor
       4928;2024110720;    3;   7.4;   9.6;   6.7;  992.2;   7.1;  94.6;   6.3;eor
       4928;2024110721;    3;   7.2;   9.4;   6.5;  992.3;   7.1;  92.7;   6.0;eor
       4928;2024110722;    3;   6.9;   8.9;   6.0;  992.5;   6.7;  90.7;   5.3;eor
       4928;2024110723;    3;   6.8;   8.8;   5.9;  992.3;   6.7;  89.5;   5.1;eor
       4928;2024110800;    3;   6.8;   8.8;   6.0;  991.9;   6.9;  88.3;   5.1;eor
       4928;2024110801;    3;   6.8;   8.9;   6.0;  991.5;   6.8;  89.5;   5.2;eor
       4928;2024110802;    3;   6.8;   8.8;   6.0;  990.9;   6.8;  88.9;   5.1;eor
       4928;2024110803;    3;   6.8;   8.7;   5.9;  990.4;   6.7;  88.9;   5.0;eor
       4928;2024110804;    3;   6.8;   8.7;   5.9;  990.1;   6.7;  88.9;   5.0;eor
       4928;2024110805;    3;   6.7;   8.7;   5.9;  990.0;   6.8;  87.6;   4.9;eor
       4928;2024110806;    3;   6.7;   8.6;   5.8;  989.8;   6.7;  87.6;   4.8;eor
       4928;2024110807;    3;   6.6;   8.5;   5.8;  989.7;   6.8;  86.4;   4.7;eor
       4928;2024110808;    3;   6.5;   8.4;   5.6;  989.8;   6.7;  85.8;   4.5;eor
       4928;2024110809;    3;   6.3;   8.1;   5.4;  989.6;   6.6;  83.4;   4.0;eor
       4928;2024110810;    3;   6.2;   8.0;   5.3;  989.7;   6.6;  82.2;   3.8;eor
       4928;2024110811;    3;   6.3;   8.1;   5.6;  988.9;   7.0;  81.1;   4.0;eor
       4928;2024110812;    3;   6.3;   8.2;   5.7;  988.5;   7.2;  80.6;   4.1;eor
       4928;2024110813;    3;   6.2;   8.1;   5.7;  988.2;   7.3;  78.9;   3.9;eor
