STATIONS_ID;MESS_DATUM;QN_9;TT_TU;RF_TU;EOR
       4928;2024102800;    3;   9.3; 100.0;eor
       4928;2024102801;    3;   8.6; 100.0;eor
       4928;2024102802;    3;   9.2; 100.0;eor
       4928;2024102803;    3;   9.2; 100.0;eor
       4928;2024102804;    3;   9.1; 100.0;eor
       4928;2024102805;    3;   8.6; 100.0;eor
       4928;2024102806;    3;   8.5; 100.0;eor
       4928;2024102807;    3;   8.8; 100.0;eor
       4928;2024102808;    3;  10.6;  94.0;eor
       4928;2024102809;    3;  11.7;  89.0;eor
       4928;2024102810;    3;  14.3;  78.0;eor
       4928;2024102811;    3;  16.0;  74.0;eor
       4928;2024102812;    3;  18.4;  66.0;eor
       4928;2024102813;    3;  19.4;  60.0;eor
       4928;2024102814;    3;  20.0;  60.0;eor
       4928;2024102815;    3;  19.1;  64.0;eor
       4928;2024102816;    3;  17.6;  69.0;eor
       4928;2024102817;    3;  16.4;  77.0;eor
       4928;2024102818;    3;  16.0;  80.0;eor
       4928;2024102819;    3;  14.7;  86.0;eor
       4928;2024102820;    3;  13.3;  93.0;eor
       4928;2024102821;    3;  12.5;  95.0;eor
       4928;2024102822;    3;  11.8;  97.0;eor
       4928;2024102823;    3;  11.7;  96.0;eor
       4928;2024102900;    3;  11.3;  97.0;eor
       4928;2024102901;    3;  10.7;  98.0;eor
       4928;2024102902;    3;  10.3;  97.0;eor
       4928;2024102903;    3;  10.2;  96.0;eor
       4928;2024102904;    3;  10.0;  96.0;eor
       4928;2024102905;    3;   9.6;  97.0;eor
       4928;2024102906;    3;   9.4;  96.0;eor
       4928;2024102907;    3;   9.8;  94.0;eor
       4928;2024102908;    3;  10.7;  89.0;eor
       4928;2024102909;    3;  12.8;  81.0;eor
       4928;2024102910;    3;  14.7;  73.0;eor
       4928;2024102911;    3;  16.8;  68.0;eor
       4928;2024102912;    3;  17.7;  64.0;eor
       4928;2024102913;    3;  18.5;  63.0;eor
       4928;2024102914;    3;  18.6;  67.0;eor
       4928;2024102915;    3;  18.3;  68.0;eor
       4928;2024102916;    3;  16.9;  72.0;eor
       4928;2024102917;    3;  15.0;  80.0;eor
       4928;2024102918;    3;  14.5;  79.0;eor
       4928;2024102919;    3;  14.0;  82.0;eor
       4928;2024102920;    3;  13.8;  85.0;eor
       4928;2024102921;    3;  12.9;  89.0;eor
       4928;2024102922;    3;  12.1;  91.0;eor
       4928;2024102923;    3;  11.7;  93.0;eor
       4928;2024103000;    3;  11.3;  96.0;eor
       4928;2024103001;    3;  10.7;  97.0;eor
       4928;2024103002;    3;  10.0;  99.0;eor
       4928;2024103003;    3;   9.2; 100.0;eor
       4928;2024103004;    3;   9.4; 100.0;eor
       4928;2024103005;    3;   9.1;  99.0;eor
       4928;2024103006;    3;   8.6;  98.0;eor
       4928;2024103007;    3;   9.1;  98.0;eor
       4928;2024103008;    3;  10.2;  93.0;eor
       4928;2024103009;    3;  12.0;  85.0;eor
       4928;2024103010;    3;  14.5;  74.0;eor
       4928;2024103011;    3;  15.3;  76.0;eor
       4928;2024103012;    3;  15.8;  73.0;eor
       4928;2024103013;    3;  15.5;  72.0;eor
       4928;2024103014;    3;  15.4;  73.0;eor
       4928;2024103015;    3;  14.5;  75.0;eor
       4928;2024103016;    3;  12.3;  87.0;eor
       4928;2024103017;    3;  11.2;  93.0;eor
       4928;2024103018;    3;  10.8;  96.0;eor
       4928;2024103019;    3;  10.3;  98.0;eor
       4928;2024103020;    3;  10.0; 100.0;eor
       4928;2024103021;    3;   9.8; 100.0;eor
       4928;2024103022;    3;   9.7; 100.0;eor
       4928;2024103023;    3;   9.8; 100.0;eor
       4928;2024103100;    3;   9.9;  99.0;eor
       4928;2024103101;    3;  10.1; 100.0;eor
       4928;2024103102;    3;  10.0; 100.0;eor
       4928;2024103103;    3;   9.8;  99.0;eor
       4928;2024103104;    3;   9.5;  98.0;eor
       4928;2024103105;    3;   9.4;  98.0;eor
       4928;2024103106;    3;   9.1;  98.0;eor
       4928;2024103107;    3;   9.1;  98.0;eor
       4928;2024103108;    3;   9.2;  95.0;eor
       4928;2024103109;    3;   9.6;  93.0;eor
       4928;2024103110;    3;   9.8;  92.0;eor
       4928;2024103111;    3;  10.0;  91.0;eor
       4928;2024103112;    3;  10.4;  90.0;eor
       4928;2024103113;    3;  10.7;  88.0;eor
       4928;2024103114;    3;  11.0;  87.0;eor
       4928;2024103115;    3;  11.5;  86.0;eor
       4928;2024103116;    3;  11.4;  87.0;eor
       4928;2024103117;    3;  11.3;  88.0;eor
       4928;2024103118;    3;  11.4;  88.0;eor
       4928;2024103119;    3;  11.6;  85.0;eor
       4928;2024103120;    3;  11.5;  86.0;eor
       4928;2024103121;    3;  11.2;  87.0;eor
       4928;2024103122;    3;  10.8;  87.0;eor
       4928;2024103123;    3;  10.6;  89.0;eor
       4928;2024110100;    3;  10.6;  89.0;eor
       4928;2024110101;    3;  10.4;  89.0;eor
       4928;2024110102;    3;  10.2;  89.0;eor
       4928;2024110103;    3;  10.0;  90.0;eor
       4928;2024110104;    3;   9.9;  90.0;eor
       4928;2024110105;    3;   9.4;  91.0;eor
       4928;2024110106;    3;   8.8;  92.0;eor
       4928;2024110107;    3;   8.7;  92.0;eor
       4928;2024110108;    3;   8.3;  91.0;eor
       4928;2024110109;    3;   8.5;  91.0;eor
       4928;2024110110;    3;   8.9;  86.0;eor
       4928;2024110111;    3;  10.0;  85.0;eor
       4928;2024110112;    3;  11.1;  79.0;eor
       4928;2024110113;    3;  10.9;  79.0;eor
       4928;2024110114;    3;  11.6;  76.0;eor
       4928;2024110115;    3;  11.1;  77.0;eor
       4928;2024110116;    3;  10.1;  84.0;eor
       4928;2024110117;    3;   8.7;  91.0;eor
       4928;2024110118;    3;   9.5;  92.0;eor
       4928;2024110119;    3;   9.3;  93.0;eor
       4928;2024110120;    3;   9.1;  93.0;eor
       4928;2024110121;    3;   9.3;  92.0;eor
       4928;2024110122;    3;   9.3;  92.0;eor
       4928;2024110123;    3;   8.9;  92.0;eor
       4928;2024110200;    3;   9.0;  89.0;eor
       4928;2024110201;    3;   8.6;  85.0;eor
       4928;2024110202;    3;   8.5;  88.0;eor
       4928;2024110203;    3;   8.6;  88.0;eor
       4928;2024110204;    3;   8.4;  90.0;eor
       4928;2024110205;    3;   8.4;  90.0;eor
       4928;2024110206;    3;   7.7;  97.0;eor
       4928;2024110207;    3;   7.6;  98.0;eor
       4928;2024110208;    3;   7.6;  95.0;eor
       4928;2024110209;    3;   8.3;  90.0;eor
       4928;2024110210;    3;   8.8;  84.0;eor
       4928;2024110211;    3;   9.1;  81.0;eor
       4928;2024110212;    3;   9.3;  81.0;eor
       4928;2024110213;    3;   9.5;  79.0;eor
       4928;2024110214;    3;   9.7;  79.0;eor
       4928;2024110215;    3;   9.7;  80.0;eor
       4928;2024110216;    3;   9.8;  81.0;eor
       4928;2024110217;    3;  10.0;  81.0;eor
       4928;2024110218;    3;  10.0;  81.0;eor
       4928;2024110219;    3;  10.0;  84.0;eor
       4928;2024110220;    3;  10.0;  84.0;eor
       4928;2024110221;    3;  10.0;  84.0;eor
       4928;2024110222;    3;  10.1;  83.0;eor
       4928;2024110223;    3;  10.1;  81.0;eor
       4928;2024110300;    3;  10.3;  78.0;eor
       4928;2024110301;    3;  10.2;  77.0;eor
       4928;2024110302;    3;   9.9;  79.0;eor
       4928;2024110303;    3;   9.9;  77.0;eor
       4928;2024110304;    3;   9.7;  78.0;eor
       4928;2024110305;    3;   9.8;  78.0;eor
       4928;2024110306;    3;   9.8;  76.0;eor
       4928;2024110307;    3;   9.7;  76.0;eor
       4928;2024110308;    3;   9.9;  75.0;eor
       4928;2024110309;    3;  10.0;  74.0;eor
       4928;2024110310;    3;  10.3;  73.0;eor
       4928;2024110311;    3;  10.6;  72.0;eor
       4928;2024110312;    3;  10.9;  70.0;eor
       4928;2024110313;    3;  10.8;  73.0;eor
       4928;2024110314;    3;  10.8;  73.0;eor
       4928;2024110315;    3;  10.5;  74.0;eor
       4928;2024110316;    3;  10.2;  78.0;eor
       4928;2024110317;    3;   9.8;  79.0;eor
       4928;2024110318;    3;   9.5;  80.0;eor
       4928;2024110319;    3;   9.4;  80.0;eor
       4928;2024110320;    3;   9.0;  79.0;eor
       4928;2024110321;    3;   8.5;  81.0;eor
       4928;2024110322;    3;   8.0;  84.0;eor
       4928;2024110323;    3;   7.8;  86.0;eor
       4928;2024110400;    3;   7.8;  87.0;eor
       4928;2024110401;    3;   7.7;  86.0;eor
       4928;2024110402;    3;   7.5;  88.0;eor
       4928;2024110403;    3;   7.2;  87.0;eor
       4928;2024110404;    3;   7.3;  88.0;eor
       4928;2024110405;    3;   7.5;  86.0;eor
       4928;2024110406;    3;   7.5;  86.0;eor
       4928;2024110407;    3;   7.3;  85.0;eor
       4928;2024110408;    3;   7.5;  84.0;eor
       4928;2024110409;    3;   7.8;  83.0;eor
       4928;2024110410;    3;   8.7;  80.0;eor
       4928;2024110411;    3;  10.0;  71.0;eor
       4928;2024110412;    3;  11.0;  69.0;eor
       4928;2024110413;    3;  12.3;  69.0;eor
       4928;2024110414;    3;  12.7;  66.0;eor
       4928;2024110415;    3;  12.2;  66.0;eor
       4928;2024110416;    3;  10.2;  75.0;eor
       4928;2024110417;    3;   8.5;  82.0;eor
       4928;2024110418;    3;   6.5;  89.0;eor
       4928;2024110419;    3;   5.5;  93.0;eor
       4928;2024110420;    3;   5.2;  95.0;eor
       4928;2024110421;    3;   4.6;  96.0;eor
       4928;2024110422;    3;   4.4;  97.0;eor
       4928;2024110423;    3;   4.1;  97.0;eor
       4928;2024110500;    3;   3.4;  99.0;eor
       4928;2024110501;    3;   3.4;  99.0;eor
       4928;2024110502;    3;   2.9; 100.0;eor
       4928;2024110503;    3;   3.0;  99.0;eor
       4928;2024110504;    3;   3.4;  99.0;eor
       4928;2024110505;    3;   3.6; 100.0;eor
       4928;2024110506;    3;   3.3; 100.0;eor
       4928;2024110507;    3;   3.3; 100.0;eor
       4928;2024110508;    3;   3.3; 100.0;eor
       4928;2024110509;    3;   4.9;  93.0;eor
       4928;2024110510;    3;   7.7;  79.0;eor
       4928;2024110511;    3;  10.1;  74.0;eor
       4928;2024110512;    3;  11.4;  67.0;eor
       4928;2024110513;    3;  12.7;  62.0;eor
       4928;2024110514;    3;  13.5;  59.0;eor
       4928;2024110515;    3;  13.1;  64.0;eor
       4928;2024110516;    3;  11.6;  71.0;eor
       4928;2024110517;    3;   9.6;  81.0;eor
       4928;2024110518;    3;   9.2;  82.0;eor
       4928;2024110519;    3;   8.6;  86.0;eor
       4928;2024110520;    3;   7.9;  89.0;eor
       4928;2024110521;    3;   7.6;  90.0;eor
       4928;2024110522;    3;   7.2;  94.0;eor
       4928;2024110523;    3;   6.3;  97.0;eor
       4928;2024110600;    3;   6.3;  98.0;eor
       4928;2024110601;    3;   5.6;  99.0;eor
       4928;2024110602;    3;   5.4;  97.0;eor
       4928;2024110603;    3;   5.2;  98.0;eor
       4928;2024110604;    3;   5.5;  98.0;eor
       4928;2024110605;    3;   5.5;  98.0;eor
       4928;2024110606;    3;   6.0;  96.0;eor
       4928;2024110607;    3;   6.2;  97.0;eor
       4928;2024110608;    3;   7.2;  96.0;eor
       4928;2024110609;    3;   7.9;  92.0;eor
       4928;2024110610;    3;   8.4;  94.0;eor
       4928;2024110611;    3;   9.1;  90.0;eor
       4928;2024110612;    3;  10.1;  88.0;eor
       4928;2024110613;    3;  10.1;  88.0;eor
       4928;2024110614;    3;   9.1;  91.0;eor
       4928;2024110615;    3;   8.6;  92.0;eor
       4928;2024110616;    3;   7.5;  95.0;eor
       4928;2024110617;    3;   7.0;  93.0;eor
       4928;2024110618;    3;   6.6;  93.0;eor
       4928;2024110619;    3;   6.7;  91.0;eor
       4928;2024110620;    3;   6.2;  99.0;eor
       4928;2024110621;    3;   6.0;  99.0;eor
       4928;2024110622;    3;   6.2;  98.0;eor
       4928;2024110623;    3;   6.2;  92.0;eor
       4928;2024110700;    3;   6.1;  91.0;eor
       4928;2024110701;    3;   5.8;  90.0;eor
       4928;2024110702;    3;   5.4;  90.0;eor
       4928;2024110703;    3;   5.3;  90.0;eor
       4928;2024110704;    3;   5.1;  92.0;eor
       4928;2024110705;    3;   5.1;  95.0;eor
       4928;2024110706;    3;   5.1;  95.0;eor
       4928;2024110707;    3;   5.3;  95.0;eor
       4928;2024110708;    3;   5.7;  94.0;eor
       4928;2024110709;    3;   6.1;  91.0;eor
       4928;2024110710;    3;   6.6;  89.0;eor
       4928;2024110711;    3;   7.0;  88.0;eor
       4928;2024110712;    3;   7.4;  88.0;eor
       4928;2024110713;    3;   7.9;  85.0;eor
       4928;2024110714;    3;   8.2;  83.0;eor
       4928;2024110715;    3;   8.3;  82.0;eor
       4928;2024110716;    3;   8.2;  83.0;eor
       4928;2024110717;    3;   8.0;  86.0;eor
       4928;2024110718;    3;   7.9;  89.0;eor
       4928;2024110719;    3;   7.8;  91.0;eor
       4928;2024110720;    3;   7.1;  95.0;eor
       4928;2024110721;    3;   7.1;  93.0;eor
       4928;2024110722;    3;   6.7;  91.0;eor
       4928;2024110723;    3;   6.7;  89.0;eor
       4928;2024110800;    3;   6.9;  88.0;eor
       4928;2024110801;    3;   6.8;  89.0;eor
       4928;2024110802;    3;   6.8;  89.0;eor
       4928;2024110803;    3;   6.7;  89.0;eor
       4928;2024110804;    3;   6.7;  89.0;eor
       4928;2024110805;    3;   6.8;  87.0;eor
       4928;2024110806;    3;   6.7;  87.0;eor
       4928;2024110807;    3;   6.8;  86.0;eor
       4928;2024110808;    3;   6.7;  86.0;eor
       4928;2024110809;    3;   6.6;  83.0;eor
       4928;2024110810;    3;   6.6;  82.0;eor
       4928;2024110811;    3;   7.0;  81.0;eor
       4928;2024110812;    3;   7.2;  81.0;eor
       4928;2024110813;    3;   7.3;  79.0;eor
       4928;2024110814;    3;   7.5;  81.0;eor
       4928;2024110815;    3;   7.6;  81.0;eor
       4928;2024110816;    3;   7.5;  82.0;eor
       4928;2024110817;    3;   7.4;  84.0;eor
       4928;2024110818;    3;   7.5;  83.0;eor
       4928;2024110819;    3;   7.1;  86.0;eor
       4928;2024110820;    3;   7.1;  88.0;eor
       4928;2024110821;    3;   7.3;  86.0;eor
       4928;2024110822;    3;   7.5;  87.0;eor
       4928;2024110823;    3;   7.8;  85.0;eor
       4928;2024110900;    3;   7.4;  86.0;eor
       4928;2024110901;    3;   6.0;  93.0;eor
       4928;2024110902;    3;   5.3;  95.0;eor
       4928;2024110903;    3;   5.3;  96.0;eor
       4928;2024110904;    3;   4.3;  97.0;eor
       4928;2024110905;    3;   4.0;  98.0;eor
       4928;2024110906;    3;   3.9;  99.0;eor
       4928;2024110907;    3;   3.9; 100.0;eor
       4928;2024110908;    3;   4.3;  99.0;eor
       4928;2024110909;    3;   6.6;  88.0;eor
       4928;2024110910;    3;   7.5;  81.0;eor
       4928;2024110911;    3;   9.3;  72.0;eor
       4928;2024110912;    3;  10.9;  70.0;eor
       4928;2024110913;    3;  11.4;  64.0;eor
       4928;2024110914;    3;  11.9;  67.0;eor
       4928;2024110915;    3;  11.2;  71.0;eor
       4928;2024110916;    3;   8.9;  82.0;eor
       4928;2024110917;    3;   7.4;  88.0;eor
       4928;2024110918;    3;   6.3;  92.0;eor
       4928;2024110919;    3;   5.3;  96.0;eor
       4928;2024110920;    3;   4.8;  97.0;eor
       4928;2024110921;    3;   4.2;  99.0;eor
       4928;2024110922;    3;   4.5;  99.0;eor
       4928;2024110923;    3;   4.8; 100.0;eor
       4928;2024111000;    3;   4.8; 100.0;eor
       4928;2024111001;    3;   4.7; 100.0;eor
       4928;2024111002;    3;   4.5; 100.0;eor
       4928;2024111003;    3;   4.4; 100.0;eor
       4928;2024111004;    3;   4.2; 100.0;eor
       4928;2024111005;    3;   4.2; 100.0;eor
       4928;2024111006;    3;   4.2; 100.0;eor
       4928;2024111007;    3;   4.1; 100.0;eor
       4928;2024111008;    3;   4.2; 100.0;eor
       4928;2024111009;    3;   4.2; 100.0;eor
       4928;2024111010;    3;   4.5; 100.0;eor
       4928;2024111011;    3;   4.5;  99.0;eor
       4928;2024111012;    3;   4.5; 100.0;eor
       4928;2024111013;    3;   4.3;  98.0;eor
       4928;2024111014;    3;   4.3;  98.0;eor
       4928;2024111015;    3;   4.4;  96.0;eor
       4928;2024111016;    3;   4.2;  97.0;eor
       4928;2024111017;    3;   4.3;  96.0;eor
       4928;2024111018;    3;   4.4;  96.0;eor
       4928;2024111019;    3;   4.4;  96.0;eor
       4928;2024111020;    3;   4.6;  96.0;eor
       4928;2024111021;    3;   4.5;  98.0;eor
       4928;2024111022;    3;   4.3;  96.0;eor
       4928;2024111023;    3;   4.3;  96.0;eor
       4928;2024111100;    3;   4.2;  97.0;eor
       4928;2024111101;    3;   4.2;  99.0;eor
       4928;2024111102;    3;   3.9;  99.0;eor
       4928;2024111103;    3;   3.8;  97.0;eor
       4928;2024111104;    3;   3.7;  99.0;eor
       4928;2024111105;    3;   4.0;  99.0;eor
       4928;2024111106;    3;   4.0;  98.0;eor
       4928;2024111107;    3;   3.7;  99.0;eor
       4928;2024111108;    3;   3.5;  97.0;eor
       4928;2024111109;    3;   3.5;  94.0;eor
       4928;2024111110;    3;   4.2;  89.0;eor
       4928;2024111111;    3;   5.4;  85.0;eor
       4928;2024111112;    3;   6.2;  82.0;eor
       4928;2024111113;    3;   7.0;  78.0;eor
       4928;2024111114;    3;   7.1;  80.0;eor
       4928;2024111115;    3;   7.1;  86.0;eor
       4928;2024111116;    3;   5.7;  96.0;eor
       4928;2024111117;    3;   5.7;  97.0;eor
       4928;2024111118;    3;   5.6;  99.0;eor
       4928;2024111119;    3;   6.0;  97.0;eor
       4928;2024111120;    3;   6.0;  98.0;eor
       4928;2024111121;    3;   6.1;  98.0;eor
       4928;2024111122;    3;   6.1;  99.0;eor
       4928;2024111123;    3;   6.1;  99.0;eor
       4928;2024111200;    3;   6.1;  97.0;eor
       4928;2024111201;    3;   6.0;  99.0;eor
       4928;2024111202;    3;   5.8; 100.0;eor
       4928;2024111203;    3;   5.9; 100.0;eor
       4928;2024111204;    3;   5.8;  99.0;eor
       4928;2024111205;    3;   5.8;  98.0;eor
       4928;2024111206;    3;   5.7;  99.0;eor
       4928;2024111207;    3;   5.8;  98.0;eor
       4928;2024111208;    3;   5.9;  97.0;eor
       4928;2024111209;    3;   6.3;  92.0;eor
       4928;2024111210;    3;   6.5;  90.0;eor
       4928;2024111211;    3;   6.8;  86.0;eor
       4928;2024111212;    3;   6.2;  89.0;eor
       4928;2024111213;    3;   5.8;  84.0;eor
       4928;2024111214;    3;   5.4;  84.0;eor
       4928;2024111215;    3;   5.4;  79.0;eor
       4928;2024111216;    3;   5.2;  77.0;eor
       4928;2024111217;    3;   4.7;  78.0;eor
       4928;2024111218;    3;   4.5;  78.0;eor
       4928;2024111219;    3;   4.3;  81.0;eor
       4928;2024111220;    3;   3.8;  82.0;eor
       4928;2024111221;    3;   3.6;  86.0;eor
       4928;2024111222;    3;   3.5;  87.0;eor
       4928;2024111223;    3;   3.2;  89.0;eor
       4928;2024111300;    3;   2.8;  90.0;eor
       4928;2024111301;    3;   2.7;  90.0;eor
       4928;2024111302;    3;   2.4;  91.0;eor
       4928;2024111303;    3;   2.2;  92.0;eor
       4928;2024111304;    3;   1.8;  93.0;eor
       4928;2024111305;    3;   1.5;  93.0;eor
       4928;2024111306;    3;   1.2;  95.0;eor
       4928;2024111307;    3;   1.1;  96.0;eor
       4928;2024111308;    3;   1.6;  94.0;eor
       4928;2024111309;    3;   2.3;  89.0;eor
       4928;2024111310;    3;   3.2;  80.0;eor
       4928;2024111311;    3;   3.3;  78.0;eor
       4928;2024111312;    3;   3.5;  79.0;eor
       4928;2024111313;    3;   3.4;  80.0;eor
       4928;2024111314;    3;   3.4;  82.0;eor
       4928;2024111315;    3;   3.5;  83.0;eor
       4928;2024111316;    3;   3.3;  87.0;eor
       4928;2024111317;    3;   3.0;  92.0;eor
       4928;2024111318;    3;   3.0;  94.0;eor
       4928;2024111319;    3;   3.0;  94.0;eor
       4928;2024111320;    3;   3.1;  95.0;eor
       4928;2024111321;    3;   3.2;  93.0;eor
       4928;2024111322;    3;   3.3;  94.0;eor
       4928;2024111323;    3;   3.4;  92.0;eor
       4928;2024111400;    3;   3.4;  93.0;eor
       4928;2024111401;    3;   3.1;  94.0;eor
       4928;2024111402;    3;   3.1;  93.0;eor
       4928;2024111403;    3;   2.4;  96.0;eor
       4928;2024111404;    3;   2.2;  96.0;eor
       4928;2024111405;    3;   2.3;  94.0;eor
       4928;2024111406;    3;   3.0;  90.0;eor
       4928;2024111407;    3;   3.2;  90.0;eor
       4928;2024111408;    3;   3.2;  91.0;eor
       4928;2024111409;    3;   3.5;  89.0;eor
       4928;2024111410;    3;   4.1;  90.0;eor
       4928;2024111411;    3;   4.6;  86.0;eor
       4928;2024111412;    3;   5.2;  85.0;eor
       4928;2024111413;    3;   5.5;  87.0;eor
       4928;2024111414;    3;   5.1;  98.0;eor
       4928;2024111415;    3;   5.3; 100.0;eor
       4928;2024111416;    3;   5.6; 100.0;eor
       4928;2024111417;    3;   5.6;  98.0;eor
       4928;2024111418;    3;   6.0;  98.0;eor
       4928;2024111419;    3;   6.0;  97.0;eor
       4928;2024111420;    3;   6.3;  97.0;eor
       4928;2024111421;    3;   6.1;  97.0;eor
       4928;2024111422;    3;   6.2;  99.0;eor
       4928;2024111423;    3;   6.2;  98.0;eor
       4928;2024111500;    3;   6.4;  98.0;eor
       4928;2024111501;    3;   6.3;  98.0;eor
       4928;2024111502;    3;   6.2;  98.0;eor
       4928;2024111503;    3;   5.9;  99.0;eor
       4928;2024111504;    3;   5.9;  97.0;eor
       4928;2024111505;    3;   5.8;  99.0;eor
       4928;2024111506;    3;   5.7;  98.0;eor
       4928;2024111507;    3;   5.7;  97.0;eor
       4928;2024111508;    3;   6.0;  96.0;eor
       4928;2024111509;    3;   6.2;  95.0;eor
       4928;2024111510;    3;   6.9;  89.0;eor
       4928;2024111511;    3;   7.2;  85.0;eor
       4928;2024111512;    3;   7.3;  73.0;eor
       4928;2024111513;    3;   7.5;  72.0;eor
       4928;2024111514;    3;   7.4;  72.0;eor
       4928;2024111515;    3;   7.2;  71.0;eor
       4928;2024111516;    3;   6.9;  73.0;eor
       4928;2024111517;    3;   6.9;  72.0;eor
       4928;2024111518;    3;   6.8;  74.0;eor
       4928;2024111519;    3;   6.6;  73.0;eor
       4928;2024111520;    3;   6.3;  79.0;eor
       4928;2024111521;    3;   6.3;  78.0;eor
       4928;2024111522;    3;   5.6;  81.0;eor
       4928;2024111523;    3;   4.2;  87.0;eor
       4928;2024111600;    3;   3.5;  87.0;eor
       4928;2024111601;    3;   2.5;  93.0;eor
       4928;2024111602;    3;   1.8;  97.0;eor
       4928;2024111603;    3;   1.4;  96.0;eor
       4928;2024111604;    3;   1.1;  96.0;eor
       4928;2024111605;    3;   0.8;  97.0;eor
       4928;2024111606;    3;   0.1;  98.0;eor
       4928;2024111607;    3;   0.2;  97.0;eor
       4928;2024111608;    3;   1.5;  94.0;eor
       4928;2024111609;    3;   2.1;  90.0;eor
       4928;2024111610;    3;   4.1;  82.0;eor
       4928;2024111611;    3;   4.5;  80.0;eor
       4928;2024111612;    3;   6.6;  74.0;eor
       4928;2024111613;    3;   7.0;  72.0;eor
       4928;2024111614;    3;   7.0;  72.0;eor
       4928;2024111615;    3;   6.2;  78.0;eor
       4928;2024111616;    3;   4.8;  87.0;eor
       4928;2024111617;    3;   3.9;  92.0;eor
       4928;2024111618;    3;   4.7;  90.0;eor
       4928;2024111619;    3;   4.4;  92.0;eor
       4928;2024111620;    3;   4.7;  87.0;eor
       4928;2024111621;    3;   4.5;  89.0;eor
       4928;2024111622;    3;   3.5;  89.0;eor
       4928;2024111623;    3;   3.6;  81.0;eor
       4928;2024111700;    3;   3.7;  76.0;eor
       4928;2024111701;    3;   3.6;  79.0;eor
       4928;2024111702;    3;   2.7;  83.0;eor
       4928;2024111703;    3;   2.0;  84.0;eor
       4928;2024111704;    3;   1.8;  84.0;eor
       4928;2024111705;    3;   2.8;  81.0;eor
       4928;2024111706;    3;   2.9;  83.0;eor
       4928;2024111707;    3;   2.6;  86.0;eor
       4928;2024111708;    3;   3.8;  83.0;eor
       4928;2024111709;    3;   4.7;  79.0;eor
       4928;2024111710;    3;   5.6;  74.0;eor
       4928;2024111711;    3;   5.4;  82.0;eor
       4928;2024111712;    3;   6.4;  82.0;eor
       4928;2024111713;    3;   8.1;  70.0;eor
       4928;2024111714;    3;   6.1;  90.0;eor
       4928;2024111715;    3;   6.8;  83.0;eor
       4928;2024111716;    3;   6.1;  89.0;eor
       4928;2024111717;    3;   6.0;  88.0;eor
       4928;2024111718;    3;   5.8;  89.0;eor
       4928;2024111719;    3;   5.7;  90.0;eor
       4928;2024111720;    3;   6.0;  85.0;eor
       4928;2024111721;    3;   6.2;  80.0;eor
       4928;2024111722;    3;   6.2;  80.0;eor
       4928;2024111723;    3;   6.2;  78.0;eor
       4928;2024111800;    3;   6.0;  76.0;eor
       4928;2024111801;    3;   5.7;  73.0;eor
       4928;2024111802;    3;   5.6;  74.0;eor
       4928;2024111803;    3;   5.2;  79.0;eor
       4928;2024111804;    3;   5.4;  79.0;eor
       4928;2024111805;    3;   6.2;  73.0;eor
       4928;2024111806;    3;   6.7;  71.0;eor
       4928;2024111807;    3;   7.0;  71.0;eor
       4928;2024111808;    3;   6.8;  76.0;eor
       4928;2024111809;    3;   7.4;  71.0;eor
       4928;2024111810;    3;   8.0;  72.0;eor
       4928;2024111811;    3;   8.5;  69.0;eor
       4928;2024111812;    3;   8.7;  70.0;eor
       4928;2024111813;    3;   8.7;  71.0;eor
       4928;2024111814;    3;   8.1;  75.0;eor
       4928;2024111815;    3;   7.7;  79.0;eor
       4928;2024111816;    3;   7.0;  85.0;eor
       4928;2024111817;    3;   7.1;  86.0;eor
       4928;2024111818;    3;   7.3;  83.0;eor
       4928;2024111819;    3;   7.4;  81.0;eor
       4928;2024111820;    3;   7.4;  84.0;eor
       4928;2024111821;    3;   7.8;  80.0;eor
       4928;2024111822;    3;   8.1;  78.0;eor
       4928;2024111823;    3;   8.2;  78.0;eor
       4928;2024111900;    3;   8.0;  79.0;eor
       4928;2024111901;    3;   7.9;  80.0;eor
       4928;2024111902;    3;   8.3;  78.0;eor
       4928;2024111903;    3;   8.5;  78.0;eor
       4928;2024111904;    3;   8.7;  78.0;eor
       4928;2024111905;    3;   8.8;  78.0;eor
       4928;2024111906;    3;   8.7;  78.0;eor
       4928;2024111907;    3;   8.8;  79.0;eor
       4928;2024111908;    3;   9.2;  77.0;eor
       4928;2024111909;    3;   9.7;  75.0;eor
       4928;2024111910;    3;  10.4;  73.0;eor
       4928;2024111911;    3;  11.5;  69.0;eor
       4928;2024111912;    3;  11.6;  68.0;eor
       4928;2024111913;    3;  11.8;  68.0;eor
       4928;2024111914;    3;  11.8;  67.0;eor
       4928;2024111915;    3;  11.7;  67.0;eor
       4928;2024111916;    3;  11.6;  68.0;eor
       4928;2024111917;    3;  11.8;  66.0;eor
       4928;2024111918;    3;  11.5;  70.0;eor
       4928;2024111919;    3;  10.6;  79.0;eor
       4928;2024111920;    3;   8.5;  87.0;eor
       4928;2024111921;    3;   7.9;  90.0;eor
       4928;2024111922;    3;   6.6;  89.0;eor
       4928;2024111923;    3;   5.8;  91.0;eor
       4928;2024112000;    3;   4.4;  91.0;eor
       4928;2024112001;    3;   2.7;  95.0;eor
       4928;2024112002;    3;   2.2;  95.0;eor
       4928;2024112003;    3;   1.2;  96.0;eor
       4928;2024112004;    3;   1.7;  95.0;eor
       4928;2024112005;    3;   1.8;  92.0;eor
